会社名,ホームページURL,代表者名,住所1,住所2,従業員数,資本金,設立年,設立月,上場区分,業態,業界1,業界2-1,業界2-2,業界2-3,業界2-4,業界2-5,業界2-6,業界2-7,業界2-8,業界2-9,業界2-10,業界2-11,業界2-12,業界2-13,業界2-14,業界2-15,業界2-16,業界2-17,業界2-18,業界2-19,業界2-20
NCDテクノロジー株式会社,https://www.ncdtec.co.jp,髙木洋,東京都,品川区,173,4000,2000,11,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
インフォテックス株式会社,http://www.infotex.co.jp,五十澤孝二,東京都,品川区,158,2500,1991,4,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
Rapyuta Robotics株式会社,https://www.rapyuta-robotics.com,クリシナムルティアルドチェルワン,東京都,江東区,174,60000,2014,7,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社アイティシステム,https://itsystem.co.jp,古関幸夫,東京都,台東区,154,3000,1994,2,未上場,BtoB,IT,情報セキュリティ,,,,,,,,,,,,,,,,,,,,
シーメンスEDAジャパン株式会社,https://www.mentorg.co.jp,土田由紀夫,東京都,品川区,153,48000,1983,3,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
日本システムクリエイト株式会社,https://www.n-s-c.co.jp,竹井眞範,東京都,大田区,155,5000,1979,5,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社シーディア,https://seedea.asia,高松英樹,東京都,大田区,177,5000,2004,5,未上場,BtoB,IT,システム開発,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,
株式会社ビーブレイクシステムズ,https://www.bbreak.co.jp,白岩次郎,東京都,品川区,153,23263,2002,7,グロース（内国株式）,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社マクアケ,https://www.makuake.co.jp,中山亮太郎,東京都,目黒区,152,313655,2013,5,グロース（内国株式）,"BtoC,BtoB",IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
WAmazing株式会社,https://corp.wamazing.com,加藤史子,東京都,台東区,152,90000,2016,5,未上場,"BtoC,BtoB",IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社ジモティー,https://jmty.co.jp,加藤貴博,東京都,品川区,178,30866,2011,2,グロース（内国株式）,BtoC,IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
コムシステクノ株式会社,https://www.comsystechno.co.jp,中西雅之,東京都,品川区,148,5000,1981,5,未上場,BtoB,IT,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,,
大崎データテック株式会社,https://osakidatatech.com,石本裕章,東京都,品川区,141,30000,1990,3,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
東横システム株式会社,https://www.toyoko-sys.co.jp,山﨑孝助,東京都,大田区,140,3000,1982,8,未上場,BtoB,IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
株式会社ソフトユージング,https://softusing.co.jp,山田和夫,東京都,品川区,143,5000,2014,10,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社グローバルサイエンス,https://www.globalsc.co.jp,後藤俊幸,東京都,品川区,152,3000,1974,10,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社フォー・クオリア,https://4qualia.co.jp,松永州央,東京都,品川区,131,9999,2006,8,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社サイバーセキュリティクラウド,https://www.cscloud.co.jp,小池敏弘,東京都,品川区,136,10000,2010,8,グロース（内国株式）,BtoB,IT,情報セキュリティ,,,,,,,,,,,,,,,,,,,,
株式会社国際テクノロジーセンター,http://www.ktcc.co.jp,山崎正雄,東京都,品川区,120,2000,1983,6,未上場,BtoB,IT,クラウド系・Fintech,土木コンサル,,,,,,,,,,,,,,,,,,,
株式会社オークファン,https://aucfan.co.jp,武永修一,東京都,品川区,132,97368,2007,6,グロース（内国株式）,"BtoC,BtoB",IT,Webアプリ・サービス運営,クラウド系・Fintech,,,,,,,,,,,,,,,,,,,
株式会社タジマ,https://www.tjk.co.jp,服部浩人,東京都,品川区,131,5000,1997,12,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社JCBC,https://www.jcbc.co.jp,厳田哲,東京都,台東区,152,6030,2011,2,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
コガソフトウェア株式会社,https://www.kogasoftware.com,古賀詳二,東京都,台東区,130,9756,2000,3,未上場,BtoB,IT,システム開発,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,
ガイオ・テクノロジー株式会社,https://www.gaio.co.jp,中村吉和,東京都,品川区,139,29800,1980,3,未上場,BtoB,IT,システム開発,製造業コンサル,,,,,,,,,,,,,,,,,,,
株式会社アイオイ・システム,https://www.hello-aioi.com,多田潔,東京都,品川区,127,12300,1984,3,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社アライズ,https://www.arise.co.jp,小池正行,東京都,品川区,128,5000,2003,7,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
シンク・エンジニアリング株式会社,http://www.think-tech.co.jp,岡村勝也,東京都,目黒区,117,7000,1978,10,未上場,BtoB,IT,産業用電気設備工事,,,,,,,,,,,,,,,,,,,,
株式会社WOW WORLD,https://www.wow-world.co.jp,美濃和男,東京都,品川区,125,32242,1995,4,未上場,BtoC,IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
株式会社primeNumber,https://primenumber.com,田邊雄樹,東京都,品川区,124,-,2015,11,未上場,-,IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
日本テクロ株式会社,https://www.tecro.co.jp,伊藤一徳,東京都,品川区,125,7200,1971,5,未上場,BtoB,IT,照明器具,太陽光パネル,,,,,,,,,,,,,,,,,,,
株式会社エニシアス,https://www.enisias.com,玉置圭介,東京都,品川区,123,2000,2014,5,未上場,BtoB,IT,クラウド系・Fintech,ITインフラストラクチャー,情報セキュリティ,,,,,,,,,,,,,,,,,,
TOAエンジニアリング株式会社,http://www.toae.co.jp,森田健,東京都,江東区,123,5000,1970,2,未上場,BtoB,IT,システム開発,産業用電気設備工事,,,,,,,,,,,,,,,,,,,
株式会社KDDIテクノロジー,http://www.kddi-tech.com,大井龍太郎,東京都,江東区,129,40000,1988,8,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社エーアイ,https://www.ai-j.jp,廣飯伸一,東京都,文京区,120,10000,2003,4,グロース（内国株式）,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
R-GROUP株式会社,https://jp.r-group.com,藤原祥記,東京都,品川区,120,10000,2006,10,未上場,BtoB,IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
セントラル技研株式会社,https://cgk.co.jp,高橋英治,東京都,品川区,123,4800,1975,7,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
フォワード・インテグレーション・システム・サービス株式会社,https://fissc.jp,宮正明,東京都,品川区,119,29500,2005,11,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
アベテクノシステム株式会社,https://www.abetechno.com,吉原幸次,東京都,大田区,114,5000,1969,10,未上場,BtoB,IT,金属加工請負,金属加工請負,,,,,,,,,,,,,,,,,,,
株式会社ローソンデジタルイノベーション,https://www.ldi.co.jp,筒井英樹,東京都,品川区,121,9900,2016,1,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社ギャラクシィ,https://www.galaxy.jp,小守孝英,東京都,文京区,120,4969,1978,6,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社LYZON,https://www.lyzon.co.jp,藤田健,東京都,文京区,114,1000,2007,6,未上場,BtoB,IT,Webマーケコンサル,Webアプリ・サービス運営,インターネット広告代理店,,,,,,,,,,,,,,,,,,
株式会社URシステムズ,https://www.ur-systems.co.jp,中鳥博雄,東京都,江東区,114,5000,2015,10,未上場,BtoB,IT,Webアプリ・サービス運営,Web制作,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,
株式会社エスエスイー,http://www.kksse.co.jp,榎本宗義,東京都,品川区,134,9950,1986,8,未上場,BtoB,IT,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,,
株式会社アプリケーションプロダクト,https://www.appro.jp,鵜沢康治,東京都,品川区,112,3000,1983,9,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
ピツニーボウズジャパン株式会社,https://www.pitneybowes.com,スティーブン・ダラコット,東京都,品川区,131,40000,1981,1,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社寺岡外食ソリューションズ,https://www.teraokaseiko.com,松崎常男,東京都,大田区,96,10000,1955,5,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
勝美印刷株式会社,https://www.shobix.co.jp,米原正信,東京都,文京区,110,4800,1949,3,未上場,BtoB,IT,紙媒体印刷,Web制作,,,,,,,,,,,,,,,,,,,
株式会社ベイル,http://www.vaile.co.jp,安部功,東京都,目黒区,95,2600,1991,7,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
フューチャーセキュアウェイブ株式会社,http://www.dit.co.jp,戸田勝,東京都,品川区,109,40000,1985,12,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
ニッコクソフト株式会社,https://www.nikkokusoft.co.jp,佐野道郎,東京都,江東区,108,4800,1983,5,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社情報基盤開発,https://www.altpaper.net,鎌田長明,東京都,文京区,107,1944,2004,8,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社イトクロ,https://www.itokuro.jp,山木学,東京都,品川区,107,3000,2006,3,グロース（内国株式）,BtoB,IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
リンカーズ株式会社,https://corp.linkers.net,前田佳宏,東京都,文京区,106,24507,2012,4,グロース（内国株式）,BtoB,IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
株式会社ヴァンブレイン,http://vanbrain.co.jp,-,東京都,大田区,105,2000,1993,3,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社日本システムテクノロジー,https://www.jst-wave.ne.jp,羽住直記,東京都,江東区,104,3000,1971,2,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社JSシステムズ,https://www.js-systems.jp,平田聖二,東京都,文京区,111,1000,2000,11,未上場,BtoB,IT,製造・技術人材派遣,ITインフラストラクチャー,企業研修,,,,,,,,,,,,,,,,,,
株式会社日比谷リソースプランニング,http://www.hibiya-rp.co.jp,古池信男,東京都,江東区,103,4000,2016,7,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
ミツイワ情報株式会社,https://www.mitsuiwa-info.co.jp,小松拓也,東京都,品川区,102,9000,1971,3,未上場,BtoB,IT,ITインフラストラクチャー,ソフトウェア商社,,,,,,,,,,,,,,,,,,,
株式会社勝亦電機製作所,https://kew.co.jp,勝亦章浩,東京都,品川区,103,3500,1916,4,未上場,BtoB,IT,電子部品,システム開発,,,,,,,,,,,,,,,,,,,
株式会社オーカ,https://ohcajapan.com,吉原東光,東京都,江東区,101,-,,,未上場,"BtoB,BtoC",IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社AMS,https://www.amsinc.co.jp,村井眞一,東京都,墨田区,101,34933,2007,7,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社寺岡外食ソリューションズ,https://www.teraokaseiko.com,松崎常男,東京都,大田区,96,10000,1955,5,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社エクセル・システムプロダクト,https://excel-system.co.jp,林衛,東京都,品川区,97,10000,1983,4,未上場,BtoB,IT,システム開発,製造・技術人材派遣,,,,,,,,,,,,,,,,,,,
株式会社オーミック,https://www.omik.co.jp,水野幸一,東京都,台東区,105,5000,1999,9,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
イ.ソフト株式会社,https://www.e-sft.co.jp,猪瀬崇,東京都,台東区,97,6000,2000,5,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社サインド,https://cynd.co.jp,奥脇隆司,東京都,品川区,96,119700,2011,10,グロース（内国株式）,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社アクセス情報テクノロジー,https://www.access-it.co.jp,渡邉裕文,東京都,品川区,94,10000,1986,10,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社サテライトオフィス,https://www.sateraito.jp,原口豊,東京都,江東区,94,7000,1998,7,未上場,BtoB,IT,システム開発,クラウド系・Fintech,,,,,,,,,,,,,,,,,,,
株式会社デジタルテクノロジー,https://www.dtc.co.jp,小林浩利,東京都,江東区,94,10000,1988,8,未上場,BtoB,IT,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,,
株式会社日比谷情報システム,https://www.hibiya-info.co.jp,中野眞治,東京都,江東区,94,1000,1991,9,未上場,BtoB,IT,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,,
株式会社アイティープロデュース,https://it-prod.co.jp,糸原賢二,東京都,台東区,94,4000,2007,4,未上場,BtoB,IT,システム開発,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,
株式会社メルクスシステム,http://www.merxsystem.co.jp,三木章生,東京都,品川区,98,6000,1998,7,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社フジボウル,https://fujiball.co.jp,藤岡貴士,東京都,目黒区,93,2000,2006,3,未上場,BtoB,IT,製造・技術人材派遣,Webアプリ・サービス運営,デジタル系コンテンツ,,,,,,,,,,,,,,,,,,
業プロ株式会社,https://www.gyo-pro.co.jp,椎谷範勝,東京都,江東区,96,4810,2000,7,未上場,BtoB,IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
クラスター株式会社,https://corp.cluster.mu,加藤直人,東京都,品川区,93,10000,2015,7,未上場,BtoC,IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
株式会社アール・シイーテイー・ジャパン,https://www.rctj.com,福島晴之,東京都,目黒区,92,1795,1997,8,未上場,BtoB,IT,システム開発,レディースアパレルメーカー,キッズアパレルショップ,,,,,,,,,,,,,,,,,,
株式会社泉創建エンジニアリング,http://www.isec.co.jp,三堀卓,東京都,文京区,92,6000,1973,10,未上場,BtoB,IT,建設・土木設計,システム開発,土木コンサル,,,,,,,,,,,,,,,,,,
株式会社バードネットワークス,http://birdnet-works.com,渡辺次郎,東京都,品川区,103,-,2001,1,未上場,BtoB,IT,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,,
株式会社エス・ティー・シー,http://www.softwaretechnology.co.jp,堀内信,東京都,台東区,93,10000,1957,5,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社構造システム,https://www.kozo.co.jp,安田正弘,東京都,文京区,90,4886,1982,7,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社シムトップス,https://cimtops.com,水野貴司,東京都,品川区,90,1650,1991,10,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社ユニックスホールディングス,https://www.unics-holdings.co.jp,大日方真,東京都,台東区,92,7050,2006,10,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社グロウ,http://www.grow-net.co.jp,萩原弘文,東京都,品川区,89,4830,1985,12,未上場,BtoB,IT,eコマース,eコマース,システム開発,,,,,,,,,,,,,,,,,,
トヨクモ株式会社,https://www.toyokumo.co.jp,山本裕次,東京都,品川区,89,39462,2010,8,グロース（内国株式）,BtoB,IT,クラウド系・Fintech,,,,,,,,,,,,,,,,,,,,
フェリカネットワークス株式会社,https://www.felicanetworks.co.jp,疋田智治,東京都,品川区,89,628500,2004,1,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
日本システムデータ株式会社,http://www.jsdata.co.jp,柄澤清志,東京都,台東区,89,1300,1996,5,未上場,BtoB,IT,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,,
コンピュータ・ハイテック株式会社,https://www.cht.co.jp,田口和利,東京都,台東区,87,10000,1984,12,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
Tech Fun株式会社,https://www.techfun.co.jp,笠井達也,東京都,台東区,89,3411,2006,5,未上場,BtoB,IT,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,,
フィンガルリンク株式会社,https://www.finggal-link.com,名郷根正昭,東京都,台東区,87,1000,1990,6,未上場,BtoB,IT,医療機器,システム開発,,,,,,,,,,,,,,,,,,,
株式会社イーツ,http://www.i2ts.com,上原志津子,東京都,文京区,88,44300,1999,9,未上場,BtoB,IT,クラウド系・Fintech,,,,,,,,,,,,,,,,,,,,
株式会社ケツト科学研究所,http://www.kett.co.jp,江守栄,東京都,大田区,86,7200,1946,10,未上場,BtoB,IT,試験機,システム開発,,,,,,,,,,,,,,,,,,,
株式会社オートバックスデジタルイニシアチブ,http://ab-sys.com,中林茂,東京都,江東区,87,9500,2002,6,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
オキナ電子工業株式会社,http://www.okina-denshi.co.jp,千葉裕明,東京都,大田区,85,3100,1970,10,未上場,BtoB,IT,精密機器,精密機器,,,,,,,,,,,,,,,,,,,
グローバルビジネスソリューション株式会社,https://gb-sol.com,前山真希,東京都,墨田区,85,1350,2006,11,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社エス・エム・シー,https://www.smc-i.co.jp,脇濱弘志,東京都,品川区,88,2500,1985,5,未上場,BtoB,IT,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,,
デザミス株式会社,https://www.desamis.co.jp,清家浩二,東京都,江東区,84,11512,2016,6,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社シー・エヌ・エス,https://www.cnsinc.jp,加藤渉,東京都,目黒区,83,1000,2003,3,未上場,BtoB,IT,Webアプリ・サービス運営,CM制作・映像制作,システム開発,,,,,,,,,,,,,,,,,,
株式会社ソフトウェアシステム,http://www.netssc.co.jp,竹嶋正明,東京都,品川区,84,4000,1971,4,未上場,BtoB,IT,防犯機器,,,,,,,,,,,,,,,,,,,,
株式会社ビジネス情報テクニカルシステムズ,https://www.bits1.co.jp,鈴木広樹,東京都,台東区,83,4200,1998,4,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社Zehitomo,https://www.zehitomo.com,ジョダンフィッシャ,東京都,品川区,83,-,2015,1,未上場,"BtoC,BtoB",IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
