会社名,ホームページURL,代表者名,住所1,住所2,従業員数,資本金,設立年,設立月,上場区分,業態,業界1,業界2-1,業界2-2,業界2-3,業界2-4,業界2-5,業界2-6,業界2-7,業界2-8,業界2-9,業界2-10,業界2-11,業界2-12,業界2-13,業界2-14,業界2-15,業界2-16,業界2-17,業界2-18,業界2-19,業界2-20
エヌピー化成株式会社,http://www.npkasei.co.jp,守谷公男,群馬県,玉村町,46,7500,1971,10,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
奈積精密加工株式会社,https://www.sekisui.co.jp,菅野護,栃木県,宇都宮市,45,1000,1986,7,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
モーリン化学工業株式会社,http://www.morin.co.jp,山下徹,群馬県,館林市,45,9900,1950,4,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社青山精工,http://www.aoyama-pi.co.jp,青山亜起菜,秋田県,鹿角市,46,1000,1990,6,未上場,BtoB,化学,金属加工請負,樹脂製品製造,非鉄金属製造,,,,,,,,,,,,,,,,,,
アルバファインテック株式会社,https://www.alba-ft.com,武田久徳,茨城県,常総市,45,2200,1976,1,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社積水化成品ウレタン,http://urethane.spnc.gr.jp,井上賀文,茨城県,古河市,46,4000,1970,7,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社東北タチバナ,http://www.ttpg-hp.info,岩井昌弘,岩手県,花巻市,45,2000,1983,3,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社東北エンジニアリングプラスチック,http://www.t-enpla.com,丸山俊光,山形県,高畠町,45,1800,1981,2,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
不二プラスチック株式会社,https://www.fujiplas.co.jp,池下龍一郎,茨城県,稲敷市,44,4750,1947,4,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
ゼビオプラスト株式会社,http://www.xepla.co.jp,鍋田朋宏,栃木県,さくら市,43,2000,1990,6,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社ミナト精工,http://www.minatoseiko.co.jp,浜崎健太,宮城県,登米市,44,-,1971,4,未上場,BtoB,化学,金属部品製造,樹脂製品製造,,,,,,,,,,,,,,,,,,,
株式会社スペリア,http://www.superior-net.co.jp,井上善博,山形県,河北町,41,7500,1969,3,未上場,BtoB,化学,金属部品製造,半導体,,,,,,,,,,,,,,,,,,,
株式会社大友製作所,https://ootomo.jp,友部宏剛,茨城県,高萩市,42,4500,2017,12,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
ダイワ工業株式会社,http://www.daiwa-garage.com,荘司光哉,北海道,美唄市,42,3000,1986,8,未上場,BtoB,化学,家・事業所向け設備,肥料・農薬製造,,,,,,,,,,,,,,,,,,,
株式会社瀬戸ヶ原花苑,http://www.setogahara.co.jp,星野有視,群馬県,桐生市,42,4200,1975,1,未上場,"BtoB,BtoC",化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
新洸化成株式会社,http://www.shinko-kasei.co.jp,廣瀬昌文,茨城県,稲敷市,41,6000,1985,2,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社スペリア,http://www.superior-net.co.jp,井上善博,山形県,河北町,41,7500,1969,3,未上場,BtoB,化学,金属部品製造,半導体,,,,,,,,,,,,,,,,,,,
株式会社伸栄工業,http://www.shinei-kougyo.rpr.jp,清水幹夫,茨城県,結城市,40,2000,1977,3,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
日本ジョイント株式会社,http://www.n-joint.com,渡邊源藏,栃木県,宇都宮市,40,1000,1996,8,未上場,BtoB,化学,金属部品製造,化学品製造,非鉄金属製造,,,,,,,,,,,,,,,,,,
ミネックスHD株式会社,http://minex.co.jp,吉田典雄,岩手県,釜石市,41,2000,1990,3,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
株式会社ダイナテック,https://www.nasudainatec.com,大河原健一,栃木県,那須町,40,1000,1978,5,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
あかぎ園芸株式会社,https://www.akagiengei.co.jp,安中信夫,群馬県,伊勢崎市,39,1000,1984,11,未上場,"BtoB,BtoC",化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
本州油化株式会社,http://honsyu-yuka.co.jp,飯塚正,群馬県,前橋市,41,5000,1969,7,未上場,BtoB,化学,樹脂系建材製造,,,,,,,,,,,,,,,,,,,,
ウエスタン塗装株式会社,http://www.western-coating.co.jp,西村英朗,群馬県,みどり市,40,1000,1970,3,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
株式会社八甲商会,http://www.hakko.ne.jp,乙部大輔,茨城県,守谷市,38,2000,,,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社前田工業,http://www.mm-group.jp,前田光之,栃木県,下野市,40,3000,,,未上場,BtoB,化学,住居リフォーム,家・事業所向け設備,,,,,,,,,,,,,,,,,,,
株式会社土屋,http://www.tsuchiya-inc.com,土屋靖,福島県,猪苗代町,38,1000,1970,11,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社武山興業,http://www.takeyama-kogyo.com,武山隼人,宮城県,石巻市,39,3000,1976,2,未上場,BtoB,化学,土木工事,肥料・農薬製造,機械レンタル,,,,,,,,,,,,,,,,,,
株式会社サンテック東北,http://www.santec-j.com,杉山展夫,宮城県,大和町,39,-,1988,9,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社小林,http://www.kobayashi-chemical.co.jp,-,群馬県,伊勢崎市,39,5000,1914,1,未上場,BtoB,化学,化学品製造,調味料,,,,,,,,,,,,,,,,,,,
兼松アグリテック株式会社,https://www.k-agri.co.jp,濱崎雅幸,茨城県,神栖市,39,40000,1954,11,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
桐生工業株式会社,http://www.kiryu-kk.com,桐生泰伸,茨城県,牛久市,39,1000,,,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
くみあい肥料株式会社,http://www.iwate-bb.com,小川口寛,岩手県,花巻市,38,10000,1966,8,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
株式会社関東ケミカル,http://www.kanto-chemical.jp,岸小三郎,茨城県,神栖市,38,1000,2000,2,未上場,BtoB,化学,廃棄物収集,肥料・農薬製造,廃棄物処分,,,,,,,,,,,,,,,,,,
山本商事株式会社,http://ysa.co.jp,山本真一,福島県,会津若松市,38,3000,1952,4,未上場,BtoB,化学,肥料・農薬製造,建材商社,,,,,,,,,,,,,,,,,,,
合同化成株式会社,https://www.godokasei.co.jp,立花慎吾,北海道,小樽市,38,3000,1953,8,未上場,BtoB,化学,水産物専門商社,化学品製造,紙類包装製造,,,,,,,,,,,,,,,,,,
ゼオンケミカルズ米沢株式会社,http://www.zeon.co.jp,宮城孝一,山形県,米沢市,37,9000,1996,4,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社細胞科学研究所,http://www.cstimedia.com,伊藤丈洋,宮城県,仙台市青葉区,38,40000,2001,5,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社日高見牧場,http://www.hidakami.co.jp,佐藤寿男,宮城県,登米市,37,1000,1986,7,未上場,BtoB,化学,食肉,肥料・農薬製造,,,,,,,,,,,,,,,,,,,
株式会社小林製作所,http://kobayashiss.jp,小林秀晴,群馬県,高崎市,38,3000,1948,11,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社サン・ガーデン,http://sungarden-web.com,土谷秀樹,北海道,恵庭市,36,4242,1974,3,未上場,"BtoC,BtoB",化学,肥料・農薬製造,カフェ,eコマース,,,,,,,,,,,,,,,,,,
株式会社野川ファーム,http://ngw.co.jp,細谷浩司,山形県,天童市,36,2000,1966,10,未上場,"BtoB,BtoC",化学,肥料・農薬製造,麺類製造,ガス・燃料製品・採掘,,,,,,,,,,,,,,,,,,
関東電工株式会社,http://www.kantodenko.co.jp,花田将司,群馬県,高崎市,36,30000,1951,8,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
有限会社新妻合成製作所,https://www.niizumags.com,三浦重雄,宮城県,栗原市,36,300,1979,6,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
池田種苗株式会社,http://www.ikeda-green.com,池田多千穂,群馬県,渋川市,36,-,,,未上場,BtoC,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
タイセイ飼料株式会社,http://www.taiseishiryo.jp,土井章裕,北海道,音更町,36,1000,1992,4,未上場,BtoC,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
秋田十條化成株式会社,http://www.akita-jujo.co.jp,難波宏彰,秋田県,秋田市,36,10000,1986,5,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
東北ユーロイド工業株式会社,http://www.t-uloid.co.jp,鈴木成一,岩手県,北上市,35,8000,1967,1,未上場,BtoB,化学,化学品製造,接着剤製造,,,,,,,,,,,,,,,,,,,
株式会社タマテック,http://www.tamatec.co.jp,玉井繁,北海道,札幌市手稲区,35,1400,1992,6,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社サカト産業,http://www.sakato.info,小渕皇太,群馬県,みなかみ町,38,1000,1999,10,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
株式会社サーモテック,http://www.thermotech.co.jp,渋谷直樹,群馬県,太田市,35,1000,1981,11,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
いわき半導体株式会社,http://www.furukawakk.co.jp,杉井憲二,福島県,いわき市,35,6000,,,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
佐々木産業有限会社,http://sasakisangyou.co.jp,管野伸一,北海道,遠軽町,35,1680,1970,3,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
株式会社横山造園,http://www.violet-shop.com,小華和坦,北海道,札幌市西区,35,3000,1960,5,未上場,"BtoB,BtoC",化学,造園工事,肥料・農薬製造,,,,,,,,,,,,,,,,,,,
株式会社飯塚製作所,http://www.iizuka-i.co.jp,佐藤正和,山形県,酒田市,35,1000,1989,4,未上場,BtoB,化学,金属加工請負,樹脂製品製造,,,,,,,,,,,,,,,,,,,
株式会社小関秀雄商店,http://koseki-chem.co.jp,小関恭秀,福島県,福島市,34,4990,1964,5,未上場,BtoB,化学,化学品製造,製薬,医療機器商社,,,,,,,,,,,,,,,,,,
株式会社ジェイウィング,http://www.jwingpla.co.jp,光永勉,茨城県,常総市,34,2000,1991,7,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
昭和培土株式会社,http://www.s-baido.co.jp,西山豊,宮城県,加美町,34,9900,1982,7,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
株式会社タマテック,http://www.tamatec.co.jp,玉井繁,北海道,札幌市手稲区,35,1400,1992,6,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社ばんけいリサイクルセンター,http://www.recycle-bankei.jp,成田勝隆,北海道,札幌市中央区,34,6100,1995,1,未上場,BtoB,化学,リサイクル,肥料・農薬製造,廃棄物処分,,,,,,,,,,,,,,,,,,
株式会社岡村工機,http://www3.omn.ne.jp,岡村茂,山形県,米沢市,34,3000,1948,1,未上場,BtoB,化学,金属部品製造,樹脂製品製造,,,,,,,,,,,,,,,,,,,
古川牧場株式会社,http://furukawa-dairy.com,古川武生,群馬県,昭和村,33,300,2011,2,未上場,BtoB,化学,乳製品,肥料・農薬製造,食肉,,,,,,,,,,,,,,,,,,
興和工業株式会社,http://www.kouwa-frp.co.jp,鈴木高士,北海道,登別市,34,5000,1965,2,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
三丸化学株式会社,http://3maru.co.jp,照井潤,宮城県,村田町,33,2000,1981,6,未上場,BtoB,化学,化学品製造,廃棄物処分,,,,,,,,,,,,,,,,,,,
栃木日信株式会社,http://www.tochigi-ns.co.jp,東義則,栃木県,野木町,34,8285,1957,11,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
エコー電気株式会社,http://www.echo-mf.jp,宮坂静子,福島県,白河市,33,2650,1959,11,未上場,BtoB,化学,接着剤製造,医療機器,,,,,,,,,,,,,,,,,,,
有限会社廣田商店,http://hirota.beecircus.co.jp,廣田暢彦,栃木県,鹿沼市,32,-,1999,5,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
井上ビニール株式会社,http://www.inoue-vinyl.co.jp,井上一彦,群馬県,前橋市,31,1000,1952,4,未上場,BtoB,化学,プラスチック包装製造,樹脂製品製造,,,,,,,,,,,,,,,,,,,
株式会社水庭農園,http://www.mizuniwa.co.jp,水庭博,茨城県,日立市,32,2100,1971,4,未上場,BtoB,化学,造園工事,肥料・農薬製造,,,,,,,,,,,,,,,,,,,
星合成株式会社,http://www.hoshigousei.co.jp,春山彰宏,群馬県,甘楽町,32,5000,1969,12,未上場,BtoB,化学,樹脂製品製造,自動車部品製造,,,,,,,,,,,,,,,,,,,
ヘイワテクノ株式会社,http://www.heiwatecno.co.jp,堀口研一,群馬県,高崎市,32,3000,1947,4,未上場,BtoB,化学,金属加工請負,,,,,,,,,,,,,,,,,,,,
株式会社港化成工業,http://www.minatokasei.co.jp,坂田英吉,茨城県,鉾田市,32,1200,1972,7,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社クリーン北上,http://clean-kitakami.com,加藤仁寛,宮城県,石巻市,32,300,,,未上場,BtoB,化学,廃棄物収集,肥料・農薬製造,建造物解体,,,,,,,,,,,,,,,,,,
東葛樹脂工業株式会社,http://www.tohkatsu.co.jp,伊藤賢一,栃木県,壬生町,31,10000,1965,7,未上場,BtoB,化学,樹脂製品製造,金型製造,,,,,,,,,,,,,,,,,,,
株式会社ニューケミカル,http://www.newchemical.co.jp,飯野豊,群馬県,富岡市,31,2000,1992,12,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
第一アグリ株式会社,http://www.sunagro.co.jp,-,栃木県,栃木市,31,-,,,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
株式会社笹沼化成,https://www.ipros.jp,笹沼初江,栃木県,那須塩原市,30,-,,,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社群馬清風園,http://www.seifuen-gp.com,木暮一広,群馬県,前橋市,30,3000,1967,4,未上場,"BtoB,BtoC",化学,土木工事,肥料・農薬製造,ファーストフード,,,,,,,,,,,,,,,,,,
有明興業マテリアルズ株式会社,http://www.nakamurakankyo.com,半田実,福島県,相馬市,30,2000,1982,2,未上場,"BtoC,BtoB",化学,リサイクル,樹脂製品製造,廃棄物処分,,,,,,,,,,,,,,,,,,
有限会社大坂林業,http://osakaringyo.com,松村幹了,北海道,幕別町,30,900,2001,3,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
株式会社杉山工業,http://www.sugiyama-kougyou.jp,杉山城二,福島県,本宮市,30,1000,1972,1,未上場,BtoB,化学,樹脂製品製造,タイヤ製造・ゴム製品製造,,,,,,,,,,,,,,,,,,,
宝産業株式会社,http://www.takara-ind.com,三浦武史,群馬県,吉岡町,30,2400,1961,3,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
株式会社坂本乙造商店,http://www.urushi-sakamoto.jp,坂本朝夫,福島県,会津若松市,29,4500,1900,1,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
道都化学産業株式会社,http://www.dohto-k.co.jp,馬渕明,北海道,札幌市東区,29,3100,1952,8,未上場,BtoB,化学,化学品・医療品商社,化学品製造,,,,,,,,,,,,,,,,,,,
有限会社カミノテック,https://www.kaminotec.jp,土田順一,茨城県,北茨城市,29,300,2004,7,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
玉井化成株式会社,http://www.tamai-kasei.co.jp,佐藤圭司,北海道,小樽市,29,5000,1989,5,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社扶相,http://kk-fusou.jp,松浦浩喜,北海道,芽室町,28,4000,1974,11,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
株式会社ヨトリヤマ,http://www.yotoriyama.com,世取山晃央,栃木県,足利市,28,1200,1979,2,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社クリーンテック,http://www.cleantec.co.jp,鈴木秀明,栃木県,宇都宮市,29,2000,1988,4,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
大東精密株式会社,http://www.daito-japan.co.jp,齋藤裕一,宮城県,亘理町,28,3700,1977,2,未上場,BtoB,化学,精密機器,精密機器,樹脂製品製造,,,,,,,,,,,,,,,,,,
マルフクケミファ株式会社,http://www.marufuku-cs.co.jp,福田進一,群馬県,千代田町,29,1200,1967,1,未上場,"BtoC,BtoB",化学,,,,,,,,,,,,,,,,,,,,,
第一化工株式会社,http://www.daiichi-gomu.co.jp,浜村光久,北海道,小樽市,28,1000,1975,4,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社牧野工業,http://makino-kg.co.jp,下玉利公祐,福島県,白河市,28,3000,1974,3,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社コスモコーポレーション,http://www.csm-c.co.jp,國分崇資,福島県,小野町,28,1000,1988,9,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社テクノパウダルトン,http://www.paudalton.co.jp,門馬恒視,福島県,いわき市,28,8000,1998,6,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社プロセス,http://www.process-1.co.jp,蛯谷孝志,宮城県,栗原市,28,1200,1987,9,未上場,BtoB,化学,接着剤製造,,,,,,,,,,,,,,,,,,,,
有限会社野澤加工,http://www.nozawa-inc.co.jp,野澤雅之,栃木県,鹿沼市,28,1000,1979,4,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
サンエスエンジニアリング株式会社,http://sanesu-eng.co.jp,五木田秀樹,宮城県,仙台市宮城野区,28,2000,1992,9,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
日本シーマ株式会社,http://www.n-cima.co.jp,滝瀬雅義,茨城県,五霞町,27,8000,1989,2,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
株式会社add,http://shimazaki-inc.com,島崎仁,群馬県,太田市,27,300,1992,4,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社中央ハイテック,http://chuoh-ht.co.jp,田村秀幸,群馬県,高崎市,27,8000,1960,4,未上場,BtoB,化学,金型製造,樹脂製品製造,,,,,,,,,,,,,,,,,,,
田沢工業株式会社,http://www.tazawa-inc.com,田澤悟,栃木県,佐野市,27,4800,1950,11,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
関東プラスチック工業株式会社,http://www.kanpla-net.com,大橋政博,群馬県,高崎市,27,8051,1961,1,未上場,BtoB,化学,雑貨製造,樹脂製品製造,,,,,,,,,,,,,,,,,,,
株式会社大張,http://oobari.co.jp,宇賀神寛一,栃木県,鹿沼市,27,3000,1992,7,未上場,"BtoB,BtoC",化学,肥料・農薬製造,河川工事,土木工事,,,,,,,,,,,,,,,,,,
株式会社ヤマグチ,http://yamaguchi-gunma.co.jp,平野正孝,群馬県,伊勢崎市,27,1000,1973,4,未上場,BtoB,化学,金型製造,,,,,,,,,,,,,,,,,,,,
株式会社サウザー精密,http://www.sauzar.jp,千坂恒紀,宮城県,加美町,26,1000,1990,5,未上場,BtoB,化学,樹脂製品製造,自動車部品製造,,,,,,,,,,,,,,,,,,,
三立応用化工株式会社,http://www.mitachi-eng.co.jp,佐羽宏之,群馬県,桐生市,26,5000,1961,9,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社オシノ,http://www.oshino.co.jp,齋藤順一,宮城県,名取市,26,3000,1980,8,未上場,BtoB,化学,鉄鋼・金属商社,,,,,,,,,,,,,,,,,,,,
株式会社ナカムラ,http://www.eco-nakamura.co.jp,中村忠明,茨城県,坂東市,26,2000,1996,8,未上場,BtoB,化学,リサイクル,樹脂製品製造,,,,,,,,,,,,,,,,,,,
株式会社三和光産,http://www.sanwa-kousan.co.jp,平山恭二,栃木県,那須塩原市,26,2800,1988,4,未上場,"BtoC,BtoB",化学,住居リフォーム,肥料・農薬製造,造園工事,,,,,,,,,,,,,,,,,,
東積加工株式会社,https://www.sekisui.co.jp,星野健一,群馬県,太田市,25,1000,1987,1,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
有限会社カネコ工業,http://www.kaneko2002.co.jp,金子与三郎,茨城県,日立市,25,1000,1997,10,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
山内ビニール加工株式会社,http://www.yvp.co.jp,山内正幸,北海道,旭川市,26,3000,1963,2,未上場,"BtoC,BtoB",化学,,,,,,,,,,,,,,,,,,,,,
株式会社シンコウギヤー,http://shinkou-gear.co.jp,梅澤隆司,群馬県,太田市,26,1000,1989,2,未上場,"BtoC,BtoB",化学,金属部品製造,樹脂製品製造,総合系eコマース,,,,,,,,,,,,,,,,,,
株式会社ウエストテック,http://www.west-tech.co.jp,西和巳,宮城県,大崎市,25,1000,1996,9,未上場,BtoB,化学,金型製造,樹脂製品製造,工具製造,,,,,,,,,,,,,,,,,,
