会社名,ホームページURL,代表者名,住所1,住所2,従業員数,資本金,設立年,設立月,上場区分,業態,業界1,業界2-1,業界2-2,業界2-3,業界2-4,業界2-5,業界2-6,業界2-7,業界2-8,業界2-9,業界2-10,業界2-11,業界2-12,業界2-13,業界2-14,業界2-15,業界2-16,業界2-17,業界2-18,業界2-19,業界2-20
ヒューネックス株式会社,http://www.hunex.co.jp,有泉富三彦,東京都,国分寺市,18,4800,1992,10,未上場,BtoB,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
株式会社デイジー,http://www.daisy-co.com,稲垣匡人,東京都,世田谷区,18,-,2004,4,未上場,BtoB,ゲーム,デザイン,ゲーム開発,,,,,,,,,,,,,,,,,,,
フジタ総合企画株式会社,http://www.fujita-sk.com,藤田善洋,岐阜県,岐阜市,18,1000,,,未上場,BtoC,ゲーム,,,,,,,,,,,,,,,,,,,,,
株式会社アコードセブン,http://www.accordseven.co.jp,野間伸治,京都府,京都市下京区,18,700,2012,12,未上場,BtoB,ゲーム,ゲーム開発,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,
株式会社コト,http://www.koto.co.jp,窪田和弘,京都府,京都市中京区,18,2000,1996,9,未上場,"BtoC,BtoB",ゲーム,ゲーム開発,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社パスカル,http://www.pascal.jp,山下雅樹,大阪府,大阪市中央区,18,1600,1998,4,未上場,"BtoB,BtoC",ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社ゼノス,http://xenos.co.jp,阿部龍三,東京都,千代田区,18,-,2014,11,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
有限会社エグゼクリエイト,http://www.exe-create.co.jp,山本新一,大阪府,大阪市北区,18,-,,,未上場,"BtoC,BtoB",ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
株式会社SPARKRAFT,http://sparkraft.jp,奥本博己,東京都,台東区,18,1000,2015,10,未上場,BtoB,ゲーム,システム開発,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
シムス株式会社,http://www.sims.co.jp,町田登,東京都,渋谷区,18,5000,1991,6,未上場,BtoB,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
株式会社ユーフォニック,http://www.euphonic.co.jp,岩島民和,山梨県,北杜市,17,2000,1987,7,未上場,BtoB,ゲーム,Web制作,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,
有限会社クラインコンピュータエンタテインメント,http://game.klein-group.co.jp,有山義一,大阪府,大阪市中央区,17,300,1999,4,未上場,BtoB,ゲーム,ゲーム開発,システム開発,,,,,,,,,,,,,,,,,,,
安田印刷工業株式会社,https://www.yasudaprint.com,安田智雄,愛知県,名古屋市西区,17,2000,1933,8,未上場,BtoB,ゲーム,紙媒体印刷,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
cocone ONE株式会社,https://cocone-one.com,高谷慎太郎,東京都,港区,17,101400,2008,9,未上場,0,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社カンム,https://canmu.jp,片山誓,東京都,北区,30,500,2013,4,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,デザイン,,,,,,,,,,,,,,,,,,,
株式会社ゼロディブ,http://www.zerodiv.jp,原神敬幸,東京都,千代田区,17,960,2007,8,未上場,BtoB,ゲーム,ゲーム開発,ITインフラストラクチャー,システム開発,,,,,,,,,,,,,,,,,,
株式会社エスペーロ,https://www.esperogroup.co.jp,桑原英幸,東京都,中央区,18,-,2013,5,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社エンターグラム,https://www.entergram.co.jp,児玉弘道,大阪府,大阪市北区,17,3000,1999,8,未上場,BtoB,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
株式会社エンタークルーズ,http://www.entercrews.co.jp,金明均,東京都,新宿区,17,6800,2009,9,未上場,"BtoB,BtoC",ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社エクスペリエンス,http://www.exp-inc.jp,千頭元,東京都,八王子市,17,300,2007,4,未上場,BtoB,ゲーム,ゲーム開発,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
有限会社マリゴールド,http://www.lune-soft.jp,-,長野県,軽井沢町,16,-,,,未上場,BtoC,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
株式会社ヴォーグ,http://vo1.jp,神野尚樹,大阪府,大阪市西区,17,1000,2007,6,未上場,BtoB,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
株式会社アット,http://vat.jp,礒山直樹,東京都,武蔵野市,16,1000,1996,6,未上場,"BtoC,BtoB",ゲーム,デザイン,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
株式会社ウィローエンターテイメント,http://www.willoo.co.jp,柳原啓次,東京都,新宿区,16,10000,2012,3,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社Newgate,https://n-gate.jp,片山敏,東京都,渋谷区,16,9000,2009,8,未上場,BtoB,ゲーム,デザイン,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,
株式会社クロン,http://www.klon.co.jp,吉田真太郎,東京都,足立区,16,300,2003,8,未上場,BtoB,ゲーム,ゲーム開発,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,
株式会社メルポット,https://melpot.co.jp,安原敏雄,神奈川県,川崎市幸区,21,300,2016,6,未上場,BtoB,ゲーム,ゲーム・アニメデザイン,ゲーム・アニメデザイン,ゲーム開発,,,,,,,,,,,,,,,,,,
株式会社CI,https://www.creative-innovation.co.jp,湯尾智顕,大阪府,大阪市中央区,16,-,2017,3,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,Web制作,,,,,,,,,,,,,,,,,,,
株式会社プロトタイプ,http://prot.co.jp,多部田俊雄,東京都,中央区,16,1000,2006,3,未上場,"BtoC,BtoB",ゲーム,ゲーム開発,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,
株式会社アルグラフ,http://algraf.jp,塙智明,東京都,文京区,16,5750,2001,5,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社ダイアートプランニング,http://www.dai-art.co.jp,原口雅之,東京都,千代田区,16,-,1996,11,未上場,BtoB,ゲーム,デザイン,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
株式会社クラウドナイン,https://cloud9-plus.com,小森隆輝,東京都,目黒区,16,5020,2014,7,未上場,"BtoB,BtoC",ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社ペガサスジャパン,http://pegasus-japan.co.jp,大隈浩昭,福岡県,福岡市博多区,16,1000,1989,3,未上場,BtoB,ゲーム,ゲーム開発,CM制作・映像制作,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,
株式会社バンダイナムコホールディングス,https://www.bandainamco.co.jp,川口勝,東京都,港区,16,1000000,2005,9,プライム（内国株式）,BtoC,ゲーム,ゲーム開発,玩具,映画・アニメーション,,,,,,,,,,,,,,,,,,
株式会社サンボーンジャパン,https://gf-jp.sunborngame.com,黄翀,東京都,港区,16,100,2018,3,未上場,"BtoB,BtoC",ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
ディライトワークス株式会社,https://delightworks.co.jp,庄司顕仁,東京都,港区,15,1000,2014,1,未上場,"BtoC,BtoB",ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
有限会社アノン・ピクチャーズ,http://www.anon.jp,松山忠志,宮城県,仙台市太白区,15,300,1999,3,未上場,BtoB,ゲーム,CM制作・映像制作,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
株式会社ツーファイブ,http://twofive.co.jp,及川直昭,東京都,渋谷区,15,-,1991,12,未上場,BtoB,ゲーム,マルチメディア・楽器,ゲーム開発,CM制作・映像制作,,,,,,,,,,,,,,,,,,
有限会社さざなみ,http://www.snami.co.jp,三谷一弘,神奈川県,相模原市中央区,15,300,2005,1,未上場,"BtoC,BtoB",ゲーム,ソーシャルゲーム・SNS,ゲーム開発,,,,,,,,,,,,,,,,,,,
株式会社スクイズ研究所,http://www.sqz.jp,藤川圭介,岡山県,岡山市北区,15,3000,2004,4,未上場,"BtoC,BtoB",ゲーム,ソーシャルゲーム・SNS,Web制作,,,,,,,,,,,,,,,,,,,
ザ・ストリッパーズ株式会社,https://the.strippers.jp,遠崎寿義,東京都,世田谷区,15,1250,2005,4,未上場,"BtoC,BtoB",ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社SummerTimeStudio,http://www.summer-time-studio.com,弘津健康,大分県,九重町,14,10000,2011,6,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
ビヨンド・インタラクティブ株式会社,http://www.beyondjapan.co.jp,赤司仁,神奈川県,横浜市西区,14,1000,1989,8,未上場,BtoB,ゲーム,ゲーム開発,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,
エルアンドエル・ビクターエンタテインメント株式会社,http://llvictor.com,柳谷江以子,東京都,渋谷区,14,1500,2017,4,未上場,BtoB,ゲーム,ゲーム開発,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社シルバースタージャパン,http://www.silverstar.co.jp,山本成辰,岐阜県,岐阜市,14,2560,1997,6,未上場,"BtoC,BtoB",ゲーム,ソーシャルゲーム・SNS,ゲーム開発,,,,,,,,,,,,,,,,,,,
株式会社インクルーズ,https://www.increws.co.jp,山﨑健司,東京都,渋谷区,15,1100,2017,1,未上場,"BtoC,BtoB",ゲーム,デジタル系コンテンツ,ゲーム開発,,,,,,,,,,,,,,,,,,,
株式会社ITBee,http://www.itbee.co.jp,武藤芳樹,東京都,新宿区,15,300,2007,10,未上場,BtoB,ゲーム,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,,
有限会社ムクオスタジオ,http://mukuo.jp,田尻健一,東京都,杉並区,15,-,1971,3,未上場,BtoB,ゲーム,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,,
株式会社freep,https://www.freep.co.jp,鮫島悠,鹿児島県,鹿児島市,14,400,2012,12,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社Skymill,https://www.skymill.co.jp,屋良マーティン,東京都,渋谷区,14,300,2013,8,未上場,BtoB,ゲーム,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,,
株式会社友ミュージック,http://www.tomomusic.co.jp,松井朋巳,東京都,港区,14,1000,1990,8,未上場,"BtoC,BtoB",ゲーム,マルチメディア・楽器,ソーシャルゲーム・SNS,中華・ラーメン,,,,,,,,,,,,,,,,,,
株式会社トイディア,http://www.toydea.com,松田崇志,東京都,千代田区,14,500,2012,10,未上場,BtoC,ゲーム,ゲーム開発,システム開発,,,,,,,,,,,,,,,,,,,
アイパブリッシング株式会社,https://www.ipublishing.jp,福島健一郎,石川県,金沢市,14,-,2011,5,未上場,"BtoC,BtoB",ゲーム,Webアプリ・サービス運営,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,
株式会社人響社,https://www.jinkyosha.com,逸見則之,東京都,武蔵野市,14,550,2010,5,未上場,"BtoB,BtoC",ゲーム,ソーシャルゲーム・SNS,ゲーム開発,システム開発,,,,,,,,,,,,,,,,,,
株式会社フィアス,http://www.pheus.co.jp,山本忠晃,大阪府,大阪市淀川区,14,500,2002,11,未上場,BtoB,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
株式会社スタジオポッセ,http://studio-posse.com,長浦真顯,東京都,千代田区,14,-,2021,1,未上場,BtoB,ゲーム,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,,
USERJOY JAPAN株式会社,http://company.ujj.co.jp,劉信,東京都,新宿区,14,10000,2007,6,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社エクシヴィ,http://www.xvi.co.jp,近藤義仁,東京都,豊島区,13,300,2010,6,未上場,BtoB,ゲーム,ゲーム開発,アミューズメント機器,,,,,,,,,,,,,,,,,,,
株式会社ネストピ,https://www.nestopi.co.jp,生田恭理,東京都,台東区,13,800,2017,7,未上場,"BtoB,BtoC",ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
クーリエ株式会社,https://www.qourier.co.jp,井上哲雄,東京都,新宿区,13,1000,2009,5,未上場,BtoB,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
株式会社ICS,http://ics-web.jp,池田泰延,東京都,港区,13,-,2012,5,未上場,BtoB,ゲーム,ゲーム開発,デザイン,,,,,,,,,,,,,,,,,,,
THE WHY HOW DO COMPANY株式会社,https://www.twhdc.co.jp,篠原洋,東京都,新宿区,13,161794,2004,7,スタンダード（内国株式）,BtoC,ゲーム,ソーシャルゲーム・SNS,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社ロジスティックス,http://www.edgeware.co.jp,石井栄一,東京都,杉並区,14,1250,1987,6,未上場,BtoB,ゲーム,ゲーム・アニメデザイン,ゲーム・アニメデザイン,CM制作・映像制作,,,,,,,,,,,,,,,,,,
BTD STUDIO株式会社,http://www.btdstudio.co.jp,中村創,東京都,港区,13,10000,1999,7,未上場,"BtoB,BtoC",ゲーム,ソーシャルゲーム・SNS,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
double jump.tokyo株式会社,https://www.doublejump.tokyo,上野広伸,東京都,新宿区,13,-,2018,4,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社ブライブ,http://www.braeve.jp,佐浦貴倫,東京都,新宿区,13,7000,2015,6,未上場,BtoC,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
株式会社ゼクス,http://zex-corp.jp,小林高志,東京都,杉並区,13,-,2009,11,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,ゲーム開発,,,,,,,,,,,,,,,,,,,
株式会社バインドキューブ,http://www.bindcube.co.jp,小林康博,北海道,長沼町,13,300,2010,1,未上場,"BtoC,BtoB",ゲーム,ゲーム・アニメデザイン,ゲーム・アニメデザイン,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,
有限会社グレフ,http://www.grev.co.jp,丸山博幸,東京都,千代田区,14,300,2000,7,未上場,"BtoC,BtoB",ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
酒田エス・エー・エス株式会社,https://www.sas-sakata.co.jp,梅木元博,山形県,酒田市,13,4000,1985,4,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,システム開発,,,,,,,,,,,,,,,,,,,
株式会社デイ・ディライト,http://www.daydelight.com,藤原克明,広島県,広島市西区,13,300,2012,1,未上場,"BtoC,BtoB",ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社エーアイ,http://www.a-i.co.jp,荒居健一,東京都,町田市,13,1000,1990,7,未上場,BtoB,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
株式会社セイバーワークス,http://st-dna.jp,長牛豊,東京都,杉並区,13,1000,2006,3,未上場,BtoB,ゲーム,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,,
有限会社スタジオ最前線,http://www.saizensen.co.jp,近藤敏信,埼玉県,新座市,13,-,1997,9,未上場,"BtoB,BtoC",ゲーム,ゲーム開発,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
株式会社Mint Town,https://minttown.jp,國光宏尚,東京都,千代田区,12,-,2013,4,未上場,"BtoC,BtoB",ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
株式会社ボトルキューブ,http://www.bottlecube.co.jp,中村眞次,東京都,品川区,13,4060,2001,9,未上場,BtoB,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
有限会社プロソフト,https://www.prosoft.co.jp,吉次研二,大阪府,大阪市北区,13,300,1989,8,未上場,"BtoB,BtoC",ゲーム,ゲーム開発,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,
有限会社デジフロイド,http://www.digifloyd.com,中潟憲雄,東京都,国立市,12,300,2002,2,未上場,BtoB,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
京都エンタテインメントワークス株式会社,https://www.entaworks.co.jp,上野和孝,京都府,京都市中京区,12,100,2009,1,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,デザイン,,,,,,,,,,,,,,,,,,,
株式会社ディアフィールド,http://www.dearfield.jp,浦野賢二,東京都,新宿区,12,4300,2000,10,未上場,BtoB,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
株式会社ジャパンゲートウェイ,https://www.j-gateway.co.jp,中川英明,東京都,中央区,12,1375,2005,7,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社メビウス,http://d-mebius.com,森麻子,東京都,三鷹市,12,300,2005,4,未上場,BtoB,ゲーム,ゲーム開発,ソーシャルゲーム・SNS,デジタル系コンテンツ,,,,,,,,,,,,,,,,,,
株式会社メビウス,http://d-mebius.com,森麻子,東京都,三鷹市,12,300,2005,4,未上場,BtoB,ゲーム,ゲーム開発,ソーシャルゲーム・SNS,デジタル系コンテンツ,,,,,,,,,,,,,,,,,,
株式会社スプートニク,http://sputnik.jp,原田達,東京都,新宿区,12,10000,1988,8,未上場,"BtoB,BtoC",ゲーム,戸建売買,ゲーム開発,事業用物件・ビル売買,,,,,,,,,,,,,,,,,,
株式会社トランジスタ・スタジオ,http://www.transistorstudio.co.jp,宮下善成,東京都,豊島区,12,300,1997,5,未上場,BtoB,ゲーム,ゲーム・アニメデザイン,ゲーム・アニメデザイン,デザイン,,,,,,,,,,,,,,,,,,
株式会社フォアフロントテクノロジー,http://4front.jp,土居道典,高知県,高知市,12,300,2006,2,未上場,"BtoC,BtoB",ゲーム,Webアプリ・サービス運営,ソーシャルゲーム・SNS,Web制作,,,,,,,,,,,,,,,,,,
株式会社ロケットエンジン,http://rocket-engine.co.jp,西澤昇,埼玉県,伊奈町,12,300,2013,2,未上場,"BtoC,BtoB",ゲーム,ゲーム開発,ソーシャルゲーム・SNS,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
株式会社Studio Khronos,https://studio-khronos.co.jp,廣瀬大三,東京都,杉並区,12,1000,,,未上場,BtoB,ゲーム,CM制作・映像制作,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
アールエスケイ株式会社,http://www.rsk-tokyo.com,若月賢一,東京都,千代田区,12,2000,1991,6,未上場,BtoB,ゲーム,ゲーム開発,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
有限会社ラムダ・プランニング,http://www.lambda-planning.com,堀内裕之,東京都,豊島区,12,750,2005,5,未上場,"BtoC,BtoB",ゲーム,ゲーム開発,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,
京都エンタテインメントワークス株式会社,https://www.entaworks.co.jp,上野和孝,京都府,京都市中京区,12,100,2009,1,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,デザイン,,,,,,,,,,,,,,,,,,,
株式会社サイクロンエンターテインメント,http://www.cyclone-ent.co.jp,小川敦,東京都,千代田区,12,1000,2004,6,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,ITインフラストラクチャー,デジタル系コンテンツ,,,,,,,,,,,,,,,,,,
株式会社ディープラス,http://www.dplusproject.com,山本利彦,大阪府,大阪市浪速区,12,-,,,未上場,BtoB,ゲーム,ゲーム開発,CM制作・映像制作,,,,,,,,,,,,,,,,,,,
株式会社キーズファクトリー,http://www.keysfactory.co.jp,曽我清,静岡県,静岡市葵区,11,3000,2002,2,未上場,"BtoC,BtoB",ゲーム,ゲーム開発,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,
株式会社アメイジア,http://ameizia.co.jp,山辺貴之,東京都,千代田区,11,4527,,,未上場,BtoB,ゲーム,Webアプリ・サービス運営,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
株式会社タスキブ,https://www.taskiv.co.jp,岡田真,東京都,中野区,11,-,2009,7,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,Webアプリ・サービス運営,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
