会社名,ホームページURL,代表者名,住所1,住所2,従業員数,資本金,設立年,設立月,上場区分,業態,業界1,業界2-1,業界2-2,業界2-3,業界2-4,業界2-5,業界2-6,業界2-7,業界2-8,業界2-9,業界2-10,業界2-11,業界2-12,業界2-13,業界2-14,業界2-15,業界2-16,業界2-17,業界2-18,業界2-19,業界2-20
株式会社アヅマ,http://www.azuma-japan.co.jp,清水初太郎,長野県,東御市,76,3000,1973,12,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
太平株式会社,http://www.taihei-toyama.co.jp,石崎直樹,富山県,南砺市,73,30000,1924,1,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社辰和,http://shinwadp.co.jp,渡邊正成,神奈川県,横浜市都筑区,71,9000,1976,11,未上場,BtoB,化学,自動車部品製造,樹脂製品製造,,,,,,,,,,,,,,,,,,,
株式会社サンパックシステム,http://houken-sangyo.jp,-,新潟県,三条市,70,-,,,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社フォーム化成,http://www.foamkasei.co.jp,伊藤正康,神奈川県,愛川町,69,6250,1962,4,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
馬場化学工業株式会社,http://www.babakagaku.co.jp,馬場貢,石川県,金沢市,69,3000,1984,8,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
城南樹脂工業株式会社,http://www.johnan-jushi.co.jp,澤田光喜,神奈川県,座間市,68,4000,1954,11,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社立沢化成,http://www.cdtk.co.jp,立澤正彦,山梨県,笛吹市,67,3000,1948,7,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
日本油化工業株式会社,http://www.nipponyuka.jp,後藤湖舟,神奈川県,横浜市中区,67,2000,1960,7,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
アルテック新材料株式会社,http://altech-fukui.co.jp,山内眞央,福井県,坂井市,65,10000,2014,11,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社新潟成型,http://www.niigata-seikei.co.jp,鷲津康文,新潟県,燕市,63,8800,1971,9,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
マリンブルーブロー株式会社,http://www.marine-blue-blow.co.jp,志田祥幸,新潟県,三条市,63,10000,1990,8,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
水研化学工業株式会社,http://www.suiken-kagaku.co.jp,村松令一郎,神奈川県,大和市,66,1200,1972,1,未上場,BtoB,化学,化学品製造,プラント設備工事,,,,,,,,,,,,,,,,,,,
信越工業株式会社,http://www.shinetsu-k.co.jp,真島徳幸,新潟県,長岡市,65,4800,1969,5,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社芳樹園,http://www.hojuen.co.jp,石川治壱,新潟県,新潟市中央区,63,10000,1967,2,未上場,"BtoC,BtoB",化学,肥料・農薬製造,花屋,,,,,,,,,,,,,,,,,,,
株式会社ディーエルディー,https://www.dld.co.jp,三ツ井陽一郎,長野県,伊那市,66,4000,1995,3,未上場,BtoC,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
金邦化成株式会社,http://kinpoh.co.jp,外川政樹,山梨県,富士河口湖町,62,3000,1972,1,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
日東化成工業株式会社,http://nittokaseikogyo.co.jp,芹田俊雄,神奈川県,横浜市緑区,62,10000,1953,10,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
日本合成アルコール株式会社,http://www.j-s-a.co.jp,小西章平,神奈川県,川崎市川崎区,62,40000,1963,8,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
NT湘南株式会社,http://www.nippon-tanshi.jp,小島孝之,神奈川県,平塚市,62,3000,1963,12,未上場,BtoB,化学,樹脂製品製造,金型製造,,,,,,,,,,,,,,,,,,,
株式会社グリーンライフ,http://www.greenlife-web.co.jp,外山裕一,新潟県,三条市,61,1200,1977,9,未上場,BtoB,化学,肥料・農薬製造,ベビー用品製造,,,,,,,,,,,,,,,,,,,
株式会社北陸化成工業所,http://hokurikukasei.co.jp,中山浩光,富山県,高岡市,61,6250,1949,2,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社プリンテック,http://www.printec.co.jp,富樫栄樹,神奈川県,厚木市,60,20000,1981,10,未上場,BtoB,化学,電子部品,樹脂製品製造,,,,,,,,,,,,,,,,,,,
若泉漆器株式会社,http://www.shikki.co.jp,若泉繁則,福井県,越前市,60,-,1976,5,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
東京エンプラ商事株式会社,http://www.tep.gr.jp,金蔵省二,神奈川県,横浜市鶴見区,59,4650,1972,5,未上場,BtoB,化学,金型製造,樹脂製品製造,,,,,,,,,,,,,,,,,,,
株式会社湘南合成樹脂製作所,http://www.shonan-gousei.co.jp,神山卓大,神奈川県,平塚市,61,9950,1954,1,未上場,BtoB,化学,金型製造,,,,,,,,,,,,,,,,,,,,
株式会社エンプラ,http://www.enpura.co.jp,遠藤孝則,長野県,佐久市,59,4500,1981,10,未上場,BtoB,化学,樹脂製品製造,金型製造,,,,,,,,,,,,,,,,,,,
株式会社ナカノ,http://www.nakano-lunch.co.jp,中野修市,福井県,小浜市,57,1000,1986,4,未上場,BtoB,化学,文房具,,,,,,,,,,,,,,,,,,,,
株式会社土田商店,http://www.tsuchida.co.jp,土田耕嗣,長野県,下諏訪町,57,2400,1949,7,未上場,"BtoC,BtoB",化学,化学品製造,調剤薬局,,,,,,,,,,,,,,,,,,,
有限会社渡辺製作所,http://www.geocities.jp,渡辺あさ子,新潟県,魚沼市,55,4000,1987,3,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
大協技研工業株式会社,http://www.daikyogiken.co.jp,大山康夫,神奈川県,相模原市南区,56,5000,1986,12,未上場,BtoB,化学,接着剤製造,,,,,,,,,,,,,,,,,,,,
株式会社曙産業,http://www.akebono-sa.co.jp,大山剛,新潟県,燕市,55,1000,1966,1,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
第一物産株式会社,http://www.dai-ichi-bussan.co.jp,工藤了,神奈川県,横浜市西区,54,1000,1980,4,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
日豊電資株式会社,http://nippo-denshi.co.jp,古澤英貴,新潟県,長岡市,54,3000,1980,4,未上場,BtoB,化学,精密機器,精密機器,接着剤製造,,,,,,,,,,,,,,,,,,
株式会社丸富,http://www.marutomi-web.com,柴山昌彦,新潟県,三条市,54,2000,1935,3,未上場,"BtoB,BtoC",化学,造園工事,肥料・農薬製造,漁業・農業機器,,,,,,,,,,,,,,,,,,
株式会社ジー・テック,http://www.gtec1.co.jp,山崎勝美,石川県,金沢市,53,7830,1989,1,未上場,BtoB,化学,金型製造,樹脂製品製造,,,,,,,,,,,,,,,,,,,
株式会社カワベ,http://www.kwb.co.jp,川辺栄一,長野県,岡谷市,53,6000,1959,11,未上場,BtoB,化学,樹脂製品製造,金属部品製造,,,,,,,,,,,,,,,,,,,
株式会社タケエイグリーンリサイクル,http://www.takeeigr.co.jp,秋庭勉,神奈川県,横須賀市,52,2000,2003,9,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
クーパーサージカル・ジャパン株式会社,https://coopersurgical-medicaldevice.jp,藤田信行,神奈川県,横浜市中区,52,1250,2012,4,未上場,BtoB,化学,医療機器,化学品製造,,,,,,,,,,,,,,,,,,,
株式会社みやま,http://www.miyama-gr.co.jp,百瀬真希,長野県,茅野市,52,4000,1947,2,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
昭和樹脂工業株式会社,http://www.showajushi.co.jp,鈴木雅視,長野県,坂城町,52,2000,1962,11,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
NOFメタルコーティングス株式会社,http://www.nofmetalcoatings.com,-,神奈川県,川崎市川崎区,52,-,,,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社三和ケミカル,http://www.sanwa-chemical.co.jp,上前昌己,神奈川県,平塚市,52,20000,1947,8,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
共同薬品株式会社,http://www.kyodo-chem.co.jp,森山孝泰,神奈川県,秦野市,53,20000,1939,4,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
上信化成株式会社,https://joshin-kasei.co.jp,福島良治,長野県,南箕輪村,51,2000,1969,9,未上場,BtoB,化学,自動車部品製造,樹脂製品製造,,,,,,,,,,,,,,,,,,,
北調工業株式会社,http://www.hokutyou.com,泉喜裕,石川県,金沢市,51,2000,1983,12,未上場,BtoB,化学,樹脂製品製造,金属部品製造,,,,,,,,,,,,,,,,,,,
高陵プラスチックス工業株式会社,http://www.pj-h.jp,高橋智也,富山県,高岡市,50,3000,1951,4,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
富山大扇工業株式会社,http://www.daisen-sangyo.co.jp,合田昭男,富山県,上市町,50,-,1986,4,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
相互ビニール化成株式会社,http://www.so-go-vinyl.co.jp,高田一,福井県,鯖江市,50,1000,1971,3,未上場,BtoB,化学,樹脂製品製造,樹脂系建材製造,自動車部品製造,,,,,,,,,,,,,,,,,,
大洋産業株式会社,http://www.taiyousangyou.co.jp,寺田淳,神奈川県,横浜市港北区,50,6000,1973,8,未上場,BtoB,化学,樹脂製品製造,樹脂系建材製造,,,,,,,,,,,,,,,,,,,
株式会社堀プラスチック富山,http://www1.coralnet.or.jp,堀誠史,富山県,高岡市,49,1300,1985,1,未上場,BtoB,化学,金型製造,樹脂製品製造,,,,,,,,,,,,,,,,,,,
本多産業株式会社,http://www.hondafloh.co.jp,本多克也,神奈川県,横浜市戸塚区,49,3000,1973,3,未上場,BtoB,化学,タイヤ製造・ゴム製品製造,,,,,,,,,,,,,,,,,,,,
シンロイヒ株式会社,http://www.sinloihi.co.jp,室内聖人,神奈川県,鎌倉市,49,40000,1959,5,未上場,"BtoB,BtoC",化学,塗料製造,,,,,,,,,,,,,,,,,,,,
熊谷化成株式会社,http://www.kumagaikasei.co.jp,斉藤敬訓,神奈川県,綾瀬市,48,3600,1971,9,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
共立物産株式会社,http://kyoritsu-bussan.co.jp,中島正樹,富山県,富山市,47,3000,1979,4,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
化工機商事株式会社,http://www.kakokishoji.co.jp,伊藤雅彦,神奈川県,川崎市川崎区,48,5000,1978,7,未上場,BtoB,化学,工作機器,化学品製造,,,,,,,,,,,,,,,,,,,
株式会社河村樹脂,http://www.kawamura-jushi.co.jp,小澤輝高,神奈川県,横浜市港北区,48,1800,1962,10,未上場,BtoB,化学,樹脂製品製造,金型製造,,,,,,,,,,,,,,,,,,,
林業笠原造園株式会社,http://www.rinkasa.com,笠原通,長野県,長野市,48,4480,1972,2,未上場,"BtoC,BtoB",化学,造園工事,肥料・農薬製造,木材系建材製造,,,,,,,,,,,,,,,,,,
株式会社ホーネンアグリ,http://www.honenagri.com,小林民雄,新潟県,長岡市,47,4800,1972,9,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
森村ケミカル株式会社,http://www.morimura-chemicals.co.jp,常見宏一,神奈川県,寒川町,47,10000,1970,4,未上場,BtoB,化学,塗料製造,化学品製造,,,,,,,,,,,,,,,,,,,
株式会社ニュープラ,http://www.newpla.co.jp,石原和則,神奈川県,横浜市港北区,47,1560,1956,3,未上場,BtoB,化学,樹脂製品製造,金型製造,,,,,,,,,,,,,,,,,,,
株式会社今泉製作所,http://www.jushi-kakou.co.jp,今泉武雄,神奈川県,横浜市泉区,47,2000,1967,3,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社ダナフォーム,https://www.dnaform.jp,林﨑良英,神奈川県,横浜市鶴見区,46,5555,1998,9,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
扶桑化学株式会社,http://www.fuso-chem.co.jp,原田信,長野県,辰野町,46,1000,2005,6,未上場,BtoB,化学,雑貨製造,肥料・農薬製造,,,,,,,,,,,,,,,,,,,
サンエス株式会社,https://sanesu-bond.co.jp,鈴木俊也,石川県,小松市,46,2000,1949,6,未上場,BtoB,化学,繊維製造,樹脂製品製造,,,,,,,,,,,,,,,,,,,
日本エンジニアリングプラスチック株式会社,http://www.e-jep.co.jp,柿﨑雅彦,神奈川県,藤沢市,46,1000,1980,5,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社笠原成形所,http://www.kasahara-im.jp,笠原利博,新潟県,南魚沼市,45,1000,2005,1,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
桂化学株式会社,https://www.katsura-chemical.co.jp,桂良太郎,神奈川県,座間市,46,3000,1951,5,未上場,BtoB,化学,製薬,化学品製造,,,,,,,,,,,,,,,,,,,
株式会社ホクペレ,http://www.hokupere.co.jp,中尾晃司,富山県,黒部市,45,1000,1971,6,未上場,BtoB,化学,廃棄物処分,肥料・農薬製造,リサイクル,,,,,,,,,,,,,,,,,,
株式会社プラスト,http://www.plast.ne.jp,塚本頼和,石川県,白山市,45,2200,1990,5,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社三和製作所,http://www.kk-sanwass.co.jp,柳迫英和,長野県,御代田町,45,3000,1943,11,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社齋藤金型製作所,http://www.saito-mold.co.jp,齋藤裕一,新潟県,燕市,45,4000,1965,9,未上場,BtoB,化学,金型製造,樹脂製品製造,,,,,,,,,,,,,,,,,,,
株式会社フジミ,http://www.p-fujimi.co.jp,清元秀,神奈川県,小田原市,45,5000,1971,7,未上場,"BtoB,BtoC",化学,塗料製造,,,,,,,,,,,,,,,,,,,,
株式会社横山製作所,http://www.kk-yokoyama.co.jp,横山征典,富山県,砺波市,43,9000,1981,4,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社プラコー,http://plako.co.jp,上坂敏志夫,富山県,高岡市,43,1500,1995,11,未上場,BtoB,化学,樹脂製品製造,金型製造,,,,,,,,,,,,,,,,,,,
甲府積水産業株式会社,https://www.sekisui.co.jp,原田浩次,山梨県,甲府市,43,1000,1984,4,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
有限会社赤坂精密,http://www.akasaka-seimitsu.com,渡辺隆男,山梨県,富士吉田市,42,300,1987,1,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
渡辺化成工業株式会社,http://www.watanabe-kasei.co.jp,渡辺克己,神奈川県,横浜市鶴見区,41,2000,1967,12,未上場,BtoB,化学,樹脂製品製造,金型製造,,,,,,,,,,,,,,,,,,,
株式会社ミクロ化学,http://www.mikuro-c.com,吉田昭雄,長野県,中野市,42,2000,1976,8,未上場,BtoB,化学,樹脂製品製造,金型製造,,,,,,,,,,,,,,,,,,,
進和商事株式会社,http://shinwa-shoji.co.jp,石田紘寿,長野県,上田市,42,2000,1952,12,未上場,BtoB,化学,工業用機械商社,化学品製造,,,,,,,,,,,,,,,,,,,
株式会社ケー・エー・プラスチックス,http://www.mvc-kashiwazaki.jp,金子敬司,新潟県,柏崎市,42,1000,1994,10,未上場,BtoB,化学,樹脂製品製造,金型製造,自動車部品製造,,,,,,,,,,,,,,,,,,
日本農産種苗株式会社,http://www.nichinou.co.jp,有賀ひとみ,長野県,箕輪町,42,10000,1950,1,未上場,"BtoC,BtoB",化学,肥料・農薬製造,eコマース,eコマース,,,,,,,,,,,,,,,,,,
株式会社アメニクス,http://www.amenix-inc.co.jp,田中学,長野県,長野市,41,5450,1978,4,未上場,"BtoC,BtoB",化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
日本真空化学株式会社,https://www.s-shinku.co.jp,海道直人,福井県,福井市,41,4500,1975,12,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
協同油脂株式会社,https://www.kyodoyushi.co.jp,小船真一,神奈川県,藤沢市,41,70000,1944,1,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
本間冬治工業株式会社,http://www.benkei-homma.com,本間猛男,新潟県,燕市,41,2500,1972,5,未上場,BtoB,化学,金属製品製造,,,,,,,,,,,,,,,,,,,,
三浦化成工業株式会社,http://www.miuraka.co.jp,三浦信,山梨県,忍野村,41,1000,1973,10,未上場,BtoB,化学,樹脂製品製造,製造業コンサル,,,,,,,,,,,,,,,,,,,
株式会社ニッセイテクニカ,http://www.nissei-tc.com,兼子祥平,富山県,上市町,40,9900,1988,4,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
横浜植木株式会社,http://www.yokohamaueki.co.jp,伊藤智司,神奈川県,横浜市南区,40,4800,1891,6,未上場,"BtoB,BtoC",化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
株式会社赤羽製作所,http://www.akahane.co.jp,赤羽泰徳,長野県,辰野町,40,-,1963,12,未上場,BtoB,化学,樹脂製品製造,金属部品製造,,,,,,,,,,,,,,,,,,,
日東成工株式会社,http://www.nitto-seiko.co.jp,尾形充文,新潟県,新潟市北区,40,4100,1988,2,未上場,BtoB,化学,半導体,土木工事,,,,,,,,,,,,,,,,,,,
株式会社ユーエムエンジニアリング,http://www.youm-eg.co.jp,ユーセフ・モーメニー・モーグイ,神奈川県,海老名市,40,5500,2003,6,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社伊藤製作所,http://www.itocoat.co.jp,伊藤旭,神奈川県,小田原市,41,-,,,未上場,BtoB,化学,金属加工請負,,,,,,,,,,,,,,,,,,,,
株式会社甲府建材商会,http://www.koken-ex.co.jp,中込茂,山梨県,甲府市,40,3000,1956,9,未上場,BtoB,化学,窯業建材・石材,肥料・農薬製造,,,,,,,,,,,,,,,,,,,
ナック・ケイ・エス株式会社,https://www.nacks.co.jp,海道和男,福井県,福井市,39,4500,1996,8,未上場,BtoB,化学,金属製品製造,樹脂製品製造,家・事業所向け設備,,,,,,,,,,,,,,,,,,
株式会社さくら樹脂,http://www.acry-ya.com,若狭尚弘,神奈川県,横浜市港北区,38,2000,1993,2,未上場,"BtoC,BtoB",化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
東雄技研株式会社,http://www.toyugiken.co.jp,菊地哲雄,神奈川県,南足柄市,38,2000,1987,5,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
ナンシン精工株式会社,http://www.nanshin-grp.co.jp,高橋通夫,神奈川県,川崎市多摩区,39,2500,1987,7,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
第一化工株式会社,http://daiichi-s.co.jp,-,長野県,上田市,39,-,1973,4,未上場,BtoB,化学,樹脂製品製造,金属加工請負,,,,,,,,,,,,,,,,,,,
山ノ内樹脂工業株式会社,https://yamanouchi-jk.jimdo.com,小林謙一,長野県,山ノ内町,37,1270,1968,12,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
東雄技研株式会社,http://www.toyugiken.co.jp,菊地哲雄,神奈川県,南足柄市,38,2000,1987,5,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社リード食品工業,http://www.lead-food.co.jp,菅原大一郎,福井県,福井市,37,9600,1977,1,未上場,BtoB,化学,漬物・大豆,肥料・農薬製造,,,,,,,,,,,,,,,,,,,
アセック株式会社,http://www.asec-jp.com,林恩鍵,神奈川県,相模原市中央区,37,9000,1987,7,未上場,BtoB,化学,接着剤製造,,,,,,,,,,,,,,,,,,,,
株式会社東京化学研究所,http://www.tokyokagaku.co.jp,森山智文,神奈川県,大和市,37,-,1953,8,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
セントラルグリーン株式会社,http://central-green.jp,渡辺哲英,新潟県,新発田市,37,5000,1985,7,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
イセ化成工業株式会社,http://www.isekasei.com,伊勢豪範,石川県,七尾市,41,1000,1970,3,未上場,BtoB,化学,プラスチック包装製造,,,,,,,,,,,,,,,,,,,,
株式会社日本成工,http://www.nipon-seiko.co.jp,奥野兼久,富山県,射水市,37,3500,1973,6,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社斉藤製作所,http://www.saito-inc.com,齊藤行男,富山県,富山市,37,2000,1960,3,未上場,BtoB,化学,電子部品,医療機器,樹脂製品製造,,,,,,,,,,,,,,,,,,
坂井精機株式会社,https://www.kanagata-is-sakaiseiki.com,坂井良宏,新潟県,新潟市東区,37,1000,1952,1,未上場,BtoB,化学,金型製造,樹脂製品製造,,,,,,,,,,,,,,,,,,,
大島工業株式会社,http://www.ohshima.co.jp,-,神奈川県,横浜市金沢区,36,9500,,,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社東北高和,http://tohoku.kowa-dk.jp,飯高研市,神奈川県,川崎市多摩区,37,1000,1989,10,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社NTECケミカル,http://www.n-thermo-c.co.jp,村上知文,神奈川県,海老名市,36,1000,1975,5,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
高岡明光化成株式会社,http://www.meiko-k.com,山岡啓一,富山県,高岡市,36,1000,1991,9,未上場,BtoB,化学,樹脂系建材製造,,,,,,,,,,,,,,,,,,,,
株式会社エーアールシー,http://j-arc.co.jp,本間正,新潟県,新潟市北区,36,3000,1965,4,未上場,"BtoC,BtoB",化学,リサイクル,,,,,,,,,,,,,,,,,,,,
株式会社伸和,http://shinwa-plastic.com,山本和伸,新潟県,新潟市西蒲区,36,5300,2009,12,未上場,"BtoC,BtoB",化学,,,,,,,,,,,,,,,,,,,,,
三恵株式会社,http://www.s-sankei.co.jp,外山博康,新潟県,三条市,35,2000,1933,12,未上場,BtoB,化学,化学品製造,塗料製造,廃棄物収集,,,,,,,,,,,,,,,,,,
岩瀬化学工業株式会社,http://www.iwase.co.jp,岩瀬公治,神奈川県,大和市,35,3780,1967,1,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
キタノ製作株式会社,http://www.kitanoseisaku.co.jp,北野潤一,富山県,富山市,35,4000,1962,11,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
