会社名,ホームページURL,代表者名,住所1,住所2,従業員数,資本金,設立年,設立月,上場区分,業態,業界1,業界2-1,業界2-2,業界2-3,業界2-4,業界2-5,業界2-6,業界2-7,業界2-8,業界2-9,業界2-10,業界2-11,業界2-12,業界2-13,業界2-14,業界2-15,業界2-16,業界2-17,業界2-18,業界2-19,業界2-20
株式会社アルメディア・ソリューションズ,http://amsol.co.jp,堀内雅司,大阪府,大阪市阿倍野区,8,300,2000,7,未上場,BtoB,IT,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,,
テコールシステム株式会社,http://www.tecall.jp,大倉正造,大阪府,大阪市淀川区,7,1000,,,未上場,BtoB,IT,システム開発,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社日本データコム,http://www.ndatacom.co.jp,篠池和男,大阪府,大阪市淀川区,7,1000,1984,3,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社アーティファクト,http://www.artifact-net.co.jp,吉田修,大阪府,大阪市淀川区,7,600,2007,7,未上場,BtoB,IT,ITインフラストラクチャー,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社シンテック,http://www.syntec.co.jp,酒井浩明,大阪府,大阪市中央区,7,1000,1993,3,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社エンターイン,http://enter-in.jp,石橋健二,大阪府,大阪市北区,7,-,2012,3,未上場,BtoB,IT,システム開発,太陽光パネル,PC販売・修理,,,,,,,,,,,,,,,,,,
株式会社大阪メック,https://www.omec.co.jp,-,大阪府,大阪市平野区,7,1000,1991,5,未上場,BtoB,IT,工業用機械商社,システム開発,,,,,,,,,,,,,,,,,,,
株式会社エクセンティア,http://www.excentia.co.jp,太田篤,大阪府,大阪市淀川区,7,600,2006,6,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社トータルビジネススタッフ,http://www.tbstaff.co.jp,林伸彦,大阪府,大阪市中央区,7,1400,1992,8,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社アドコム,http://www.adv-com.co.jp,向井弘和,大阪府,大阪市淀川区,7,350,2006,4,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社日本システム研究所,http://www.kk-nsk.com,山本研一,大阪府,高槻市,7,1000,1978,10,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社エヌ・アイ・エス,http://www.kknis.com,新正明,大阪府,大阪市中央区,7,1000,1988,1,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社システムアイ,http://www.system-i.co.jp,斉藤卓真,大阪府,大阪市淀川区,7,2000,1987,8,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社アイケーエス,http://www.iksys.co.jp,出利葉茂樹,大阪府,大阪市中央区,9,1000,2001,1,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社コスモネット,https://www.cosmonetjp.com,西田均,大阪府,大阪市西区,7,1000,1995,7,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社グッドリレーションズ,http://good-relations.jp,山村諭,大阪府,大阪市北区,7,-,2014,3,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社ザ・ファン,http://www.thefan.co.jp,宮崎優,大阪府,堺市北区,7,-,2000,11,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
モバイルテレビジョン株式会社,http://m-tv.jp,山中哲彦,大阪府,大阪市北区,7,20000,2001,5,未上場,BtoC,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社クローバーフィールド,https://www.cloverfield.co.jp,杉山貴規,大阪府,大阪市中央区,7,1500,2004,12,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社クリックジャパン,http://www.click-japan.co.jp,谷口健一,大阪府,大阪市淀川区,7,500,2007,2,未上場,BtoB,IT,システム開発,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,
株式会社共栄ワークス,http://www.kyoeiworks.co.jp,森岡信晶,大阪府,大阪市西区,7,600,2003,10,未上場,BtoB,IT,デザイン,,,,,,,,,,,,,,,,,,,,
テスミックシステムズ株式会社,http://www.tesmic.co.jp,東淳一,大阪府,大阪市北区,7,1000,1994,7,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
ポイント株式会社,http://www.pointcard.co.jp,-,大阪府,大阪市浪速区,7,1000,,,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社インテンス,http://intense-ltd.jp,河嶌伸介,大阪府,大阪市西区,7,-,2016,9,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社グローバルサイバーグループ,https://www.gcg.co.jp,辰己重幸,大阪府,大阪市北区,7,5000,1996,6,未上場,BtoB,IT,Webアプリ・サービス運営,システム開発,,,,,,,,,,,,,,,,,,,
日本コンピュータービジネス株式会社,http://ncb-str.co.jp,小川悟,大阪府,大阪市西区,7,1200,1981,2,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
テクノベース株式会社,http://www.technobase.co.jp,新熊一仁,大阪府,大阪市中央区,7,400,2010,6,未上場,BtoB,IT,システム開発,製造・技術人材派遣,,,,,,,,,,,,,,,,,,,
テスミックシステムズ株式会社,http://www.tesmic.co.jp,東淳一,大阪府,大阪市北区,7,1000,1994,7,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社アドコム,http://www.adv-com.co.jp,向井弘和,大阪府,大阪市淀川区,7,350,2006,4,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社アーティファクト,http://www.artifact-net.co.jp,吉田修,大阪府,大阪市淀川区,7,600,2007,7,未上場,BtoB,IT,ITインフラストラクチャー,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社クリックジャパン,http://www.click-japan.co.jp,谷口健一,大阪府,大阪市淀川区,7,500,2007,2,未上場,BtoB,IT,システム開発,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,
株式会社エヌ・アイ・エス,http://www.kknis.com,新正明,大阪府,大阪市中央区,7,1000,1988,1,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社コスモネット,https://www.cosmonetjp.com,西田均,大阪府,大阪市西区,7,1000,1995,7,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社ザ・ファン,http://www.thefan.co.jp,宮崎優,大阪府,堺市北区,7,-,2000,11,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社エクセンティア,http://www.excentia.co.jp,太田篤,大阪府,大阪市淀川区,7,600,2006,6,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社日本データコム,http://www.ndatacom.co.jp,篠池和男,大阪府,大阪市淀川区,7,1000,1984,3,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
インフォメーションメディアデザイン株式会社,https://www.imd-net.com,廣田泰規,大阪府,大阪市北区,7,1000,2000,8,未上場,BtoB,IT,デザイン,クラウド系・Fintech,,,,,,,,,,,,,,,,,,,
株式会社サイアス,http://cias.co.jp,西村法人,大阪府,大阪市中央区,6,-,1997,10,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
テックビューロ株式会社,http://techbureau.jp,朝山貴生,大阪府,大阪市西区,6,-,,,未上場,BtoB,IT,クラウド系・Fintech,システム開発,,,,,,,,,,,,,,,,,,,
株式会社岩井システムズ,http://www.iwai-systems.jp,北原真一,大阪府,大阪市淀川区,6,1000,1993,10,未上場,BtoB,IT,システム開発,パソコン・スマホ機器販売,,,,,,,,,,,,,,,,,,,
サイレントテクノロジー株式会社,http://st.kat.co.jp,桂川直己,大阪府,大阪市北区,6,999,2006,3,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社コムズ・ブレイン,http://www.komth.com,立山智崇,大阪府,大阪市北区,6,15000,2006,8,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社テクニカル・ソリューション,http://www.tec-sol.jp,村松忠治,大阪府,大阪市淀川区,6,200,2012,1,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社エルフ,http://www.elf.co.jp,矢野博幸,大阪府,大阪市淀川区,6,1000,1985,4,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
M・Yプレジャー株式会社,http://ueroku-wake.net,三井義勝,大阪府,大阪市天王寺区,6,300,2006,7,未上場,"BtoC,BtoB",IT,和食,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社リビック,http://www.rivic.co.jp,山下浩一,大阪府,大阪市中央区,6,1400,1986,9,未上場,BtoB,IT,システム開発,ITインフラストラクチャー,デザイン,,,,,,,,,,,,,,,,,,
有限会社ラジカル,http://www.radical-jpn.com,加護節子,大阪府,大阪市西区,6,300,2001,4,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社サンテックス,http://www.suntecs.co.jp,藤城淳也,大阪府,大阪市中央区,6,1000,1996,7,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社ナビテック,http://www.navitec.co.jp,中村一也,大阪府,大阪市中央区,6,1000,1996,5,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社アン,https://www.w-star.com,三崎望,大阪府,池田市,6,-,2010,7,未上場,BtoB,IT,デザイン,ITインフラストラクチャー,資格取得,,,,,,,,,,,,,,,,,,
有限会社ホーピング,http://www.hoping.co.jp,松岡宏治,大阪府,大東市,6,700,1997,2,未上場,BtoB,IT,システム開発,ソフトウェア商社,,,,,,,,,,,,,,,,,,,
株式会社シフトオン,http://shift-on.co.jp,野田陽一,大阪府,大阪市西区,6,-,,,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
エスクォリティ株式会社,http://www.s-quality.com,下田大介,大阪府,大阪市淀川区,6,1000,2009,12,未上場,BtoB,IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
FBS株式会社,http://www.f-b-s.jp,岩瀬直樹,大阪府,松原市,6,10000,2011,2,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社プラグイン,https://www.plug-in.jp,天宅勲,大阪府,大阪市西区,6,1000,2005,4,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
有限会社ケイツー建築設計所,http://www.k2family.co.jp,籠本真成武,大阪府,大阪市北区,6,300,1992,5,未上場,"BtoB,BtoC",IT,建設・土木設計,システム開発,,,,,,,,,,,,,,,,,,,
システム技研株式会社,http://systemgiken.co.jp,園部力緒,大阪府,大阪市西区,6,3370,1976,4,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
デジタルマネジメント株式会社,http://dmagt.com,丸山和宏,大阪府,大阪市中央区,6,4000,,,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社オーディシー,http://www.odc.jp,濱村伸二,大阪府,大阪市西区,6,1000,1986,11,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社クレア,http://www.crea-world.jp,-,大阪府,大阪市北区,6,2500,2004,1,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
イー・アイ・コンセプト株式会社,http://www.e-i-concept.co.jp,河村琢磨,大阪府,大阪市中央区,6,5000,2000,5,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
パーソナルソフト株式会社,https://www.psweb.co.jp,高山博行,大阪府,大阪市中央区,6,1000,1989,1,未上場,BtoB,IT,システム開発,toCセミナー業界,,,,,,,,,,,,,,,,,,,
株式会社オールワンシステム,http://www.a-1s.jp,義田晃得,大阪府,大阪市中央区,6,300,2012,1,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
グローリーネット株式会社,http://glory.ne.jp,田中豊真,大阪府,大阪市北区,6,300,2011,11,未上場,BtoB,IT,クラウド系・Fintech,,,,,,,,,,,,,,,,,,,,
株式会社イニット・ディー,http://www.initd.co.jp,仲神善弘,大阪府,大阪市中央区,6,1000,2004,2,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社マイレージテクノ,http://www.mileage-techno.com,藤田隆,大阪府,大阪市北区,3,18,2007,4,未上場,BtoB,IT,Webアプリ・サービス運営,システム開発,Web制作,,,,,,,,,,,,,,,,,,
株式会社シータグ,https://c-tag.co.jp,神崎瑛,大阪府,大阪市西区,6,300,2016,9,未上場,BtoB,IT,デザイン,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社ロックオン,http://www.rock-on.co,澤田智弘,大阪府,大阪市浪速区,6,1000,2014,8,未上場,BtoB,IT,Web制作,Webアプリ・サービス運営,デザイン,,,,,,,,,,,,,,,,,,
株式会社ジェム,http://www.jemnet.co.jp,米原稔,大阪府,箕面市,6,1010,1984,5,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社ブリーズ,http://www.bri-z.biz,堀川一晃,大阪府,大阪市中央区,6,9300,1992,11,未上場,BtoB,IT,広告代理店,システム開発,,,,,,,,,,,,,,,,,,,
株式会社クレスト,http://www.crest-inc.co.jp,青木弘,大阪府,大阪市西区,6,1000,1994,8,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社レイオール,https://rayor.jp,定成みず希,大阪府,大阪市淀川区,6,500,2008,6,未上場,BtoB,IT,Web制作,システム開発,デザイン,,,,,,,,,,,,,,,,,,
株式会社フォーテック,http://www.fourtec.co.jp,尾﨑秀樹,大阪府,大阪市淀川区,6,800,2007,2,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
CPSコミュニケーション株式会社,http://www.cpsc.jp,富田将太,大阪府,大阪市北区,6,-,2016,10,未上場,BtoB,IT,インテリア系デザイン,,,,,,,,,,,,,,,,,,,,
株式会社コパシステム,http://www.copasys.co.jp,山口信行,大阪府,大阪市中央区,6,3000,2002,8,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
大阪システム販売株式会社,http://www.osakasystem.com,高松徹自,大阪府,大阪市北区,6,1000,1987,7,未上場,BtoB,IT,ソフトウェア商社,,,,,,,,,,,,,,,,,,,,
株式会社トライウェア,http://www.triware.co.jp,岸文章,大阪府,大阪市淀川区,6,-,1996,2,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社RE,http://www.r-e.co.jp,上原剛,大阪府,大阪市中央区,6,1000,2005,7,未上場,BtoB,IT,システム開発,Webアプリ・サービス運営,Web制作,,,,,,,,,,,,,,,,,,
株式会社ゼノン,http://www.zenon-net.co.jp,山根俊則,大阪府,大阪市北区,5,2000,1987,10,未上場,BtoB,IT,ITインフラストラクチャー,システム開発,,,,,,,,,,,,,,,,,,,
株式会社エヌアンドティ,http://www.nandt.co.jp,西川孝史,大阪府,大阪市東住吉区,5,1000,1991,1,未上場,"BtoC,BtoB",IT,システム開発,デジタル系コンテンツ,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,
明光機械株式会社,http://www.meikou-inc.jp,光田真樹,大阪府,大阪市中央区,5,1000,1978,11,未上場,BtoB,IT,製造・技術人材派遣,,,,,,,,,,,,,,,,,,,,
株式会社uluca,https://uluca.co.jp,砂川琢治,大阪府,大阪市阿倍野区,5,200,2018,10,未上場,BtoB,IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
有限会社ミール,http://www.mir-jp.com,森貴志,大阪府,大阪市東住吉区,5,300,1999,1,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
ラングライズ株式会社,http://www.posmoco.jp,田村貴志,大阪府,大阪市中央区,5,-,,,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
みらいコンピュータ株式会社,http://www.miraicomputer.com,山口秀信,大阪府,大阪市中央区,5,500,2005,1,未上場,BtoB,IT,ソフトウェア商社,システム開発,,,,,,,,,,,,,,,,,,,
株式会社システムサポートラボラトリー,http://www.ssl-jp.com,矢野修二,大阪府,箕面市,5,1000,1993,6,未上場,BtoB,IT,ソフトウェア商社,システム開発,,,,,,,,,,,,,,,,,,,
株式会社TabePark JAPAN,http://www.tabepark.com,本岡玲二,大阪府,大阪市北区,5,1000,2000,5,未上場,BtoB,IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
有限会社オプティクス,http://www.i-s-create.com,新恭一,大阪府,大阪市中央区,5,300,2003,9,未上場,BtoB,IT,ITインフラストラクチャー,システム開発,,,,,,,,,,,,,,,,,,,
株式会社未来Switch,https://www.mirai-switch.com,片岡達博,大阪府,大阪市北区,5,100,2015,2,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社アーウィン,http://www.irwin.co.jp,上田健吉,大阪府,大阪市淀川区,5,1000,2002,3,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
アルバート株式会社,https://web.archive.org,塩田修一,大阪府,大阪市中央区,5,1000,2002,1,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社サテライト,http://www.c-satellite.jp,赤松秀雄,大阪府,大阪市中央区,5,4000,1988,8,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
ALAKI株式会社,https://alaki.co.jp,山内裕次,大阪府,大阪市北区,5,500,2010,10,未上場,BtoB,IT,システム開発,デザイン,,,,,,,,,,,,,,,,,,,
デジタルファッション株式会社,http://www.digitalfashion.jp,森田修史,大阪府,大阪市中央区,5,10000,2001,1,未上場,"BtoC,BtoB",IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社インフオメーシヨン・リサーチ,http://i-r-c.co.jp,米光正憲,大阪府,大阪市北区,5,1000,1980,3,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社インテリオール,http://www.interiall.jp,野口拓也,大阪府,大阪市西区,5,1000,2012,5,未上場,"BtoC,BtoB",IT,システム開発,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
エーアールシー株式会社,http://www.arckk.net,木村篤,大阪府,大阪市西区,5,1200,1989,3,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社デジタルワークス,http://www.dwnet.co.jp,小出始,大阪府,大阪市北区,5,1000,2002,11,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
有限会社気楽亭,http://jan39.com,楠田重頼,大阪府,大阪市浪速区,5,300,2005,12,未上場,BtoB,IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
Takusu株式会社,http://www.takusu.co.jp,南吉明,大阪府,大阪市北区,5,7000,2006,4,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
オビタスター株式会社,https://www.obitastar.co.jp,高畑佳幸,大阪府,大阪市天王寺区,5,1000,2004,10,未上場,BtoB,IT,Web制作,インターネット広告代理店,Webマーケコンサル,,,,,,,,,,,,,,,,,,
株式会社ジージックス,https://www.xyzzyx.co.jp,架場久和,大阪府,大阪市中央区,3,1000,2013,7,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社ユーズ,http://yous.co.jp,友田祐造,大阪府,大阪市北区,5,1000,1984,2,未上場,"BtoC,BtoB",IT,デザイン,システム開発,,,,,,,,,,,,,,,,,,,
株式会社システム・リバティ,http://www.sliberty.co.jp,長谷川謙二,大阪府,大阪市北区,5,2000,1984,10,未上場,BtoB,IT,システム開発,ソフトウェア商社,,,,,,,,,,,,,,,,,,,
株式会社サニーサイド,http://sunnyside-web.co.jp,柿内雄貴,大阪府,大阪市北区,5,1000,1992,3,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社スカイビーンズ,http://www.soramame.co.jp,津田恒志,大阪府,大阪市中央区,5,2000,1999,11,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社インプルーブ,http://www.improve-j.co.jp,中島徹,大阪府,大阪市西区,5,300,2006,9,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
