会社名,ホームページURL,代表者名,住所1,住所2,従業員数,資本金,設立年,設立月,上場区分,業態,業界1,業界2-1,業界2-2,業界2-3,業界2-4,業界2-5,業界2-6,業界2-7,業界2-8,業界2-9,業界2-10,業界2-11,業界2-12,業界2-13,業界2-14,業界2-15,業界2-16,業界2-17,業界2-18,業界2-19,業界2-20
秋田コミュニティー放送株式会社,http://www.fm765.com,伊藤秀男,秋田県,秋田市,0,4500,1998,6,未上場,"BtoB,BtoC",マスコミ,放送局,ラジオ制作,,,,,,,,,,,,,,,,,,,
有限会社北海道出版企画センター,http://www.h-ppc.com,野澤緯三男,北海道,札幌市北区,0,-,1976,12,未上場,BtoC,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社ラジオふらの,http://radio.furano.ne.jp,丸山一敏,北海道,富良野市,0,2400,2004,7,未上場,BtoB,マスコミ,放送局,ラジオ制作,,,,,,,,,,,,,,,,,,,
ソシアル株式会社,https://www.social-town.com,-,岩手県,北上市,0,300,,,未上場,BtoC,マスコミ,書籍出版,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社さいたまPRセンター,http://www.saitama-pr.co.jp,宮下達也,埼玉県,さいたま市北区,0,300,2008,11,未上場,BtoB,マスコミ,書籍出版,広告代理店,Web制作,,,,,,,,,,,,,,,,,,
株式会社アンダースクラッチ,http://www.underscratch.co.jp,橋本康正,千葉県,市川市,0,400,2010,12,未上場,"BtoB,BtoC",マスコミ,事業用リフォーム,書籍出版,デザイン,,,,,,,,,,,,,,,,,,
中西出版株式会社,http://nakanishi-shuppan.co.jp,林下英二,北海道,札幌市東区,0,1000,1988,4,未上場,"BtoB,BtoC",マスコミ,書籍出版,書籍出版,,,,,,,,,,,,,,,,,,,
有限会社IINE,https://www.kaneko-de-net.com,金子眞也,岩手県,矢巾町,0,300,1887,1,未上場,"BtoC,BtoB",マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社さっぽろ村ラジオ,https://sapporomura-radio.jp,駒嶺守,北海道,札幌市東区,0,1775,2002,11,未上場,"BtoB,BtoC",マスコミ,放送局,ラジオ制作,書籍出版,,,,,,,,,,,,,,,,,,
株式会社北海道医薬総合研究所,https://www.iyakusoken.jp,本間克明,北海道,札幌市中央区,0,2200,1993,3,未上場,BtoB,マスコミ,書籍出版,医療コンサル,,,,,,,,,,,,,,,,,,,
株式会社エクセルシオール,http://www.excelsio-ru.co.jp,-,北海道,旭川市,0,-,,,未上場,BtoB,マスコミ,Webアプリ・サービス運営,書籍出版,,,,,,,,,,,,,,,,,,,
有限会社無限堂,http://www.mugendo.co.jp,-,千葉県,多古町,0,-,,,未上場,BtoC,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
イープロジェクト株式会社,http://www.pachicul.com,久保田光博,埼玉県,草加市,0,2500,2003,9,未上場,"BtoB,BtoC",マスコミ,雑誌出版,,,,,,,,,,,,,,,,,,,,
株式会社ノーステレビスタツフ,https://www.sapporo-nts.co.jp,済藤工満,北海道,札幌市中央区,0,1000,1985,12,未上場,BtoB,マスコミ,テレビ番組,照明器具,イベント,,,,,,,,,,,,,,,,,,
有限会社千葉報道センター,https://johochiba.jimdofree.com,-,千葉県,千葉市中央区,0,-,,,未上場,"BtoC,BtoB",マスコミ,雑誌出版,,,,,,,,,,,,,,,,,,,,
有限会社ミッドナイト・プレス,https://www.midnightpress.org,-,埼玉県,和光市,-,-,1988,3,未上場,BtoB,マスコミ,雑誌出版,書籍出版,,,,,,,,,,,,,,,,,,,
株式会社日新,http://www.truck-x.com,横路美亀雄,千葉県,八街市,-,2000,1989,4,未上場,BtoB,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社東北ケーブルテレビネットワーク,http://www.tcatv.co.jp,吉村和文,山形県,山形市,-,5000,,,未上場,"BtoB,BtoC",マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
有限会社アクトプランニング,http://www.actplanning.com,-,埼玉県,さいたま市岩槻区,-,-,2000,11,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
有限会社北方新社,https://onoprint.jp,木村和生,青森県,弘前市,-,-,1971,7,未上場,"BtoC,BtoB",マスコミ,書籍出版,eコマース,eコマース,,,,,,,,,,,,,,,,,,
有限会社フォーチュンソフト,https://www.fsoft.co.jp,金城茂樹,北海道,札幌市中央区,-,-,1995,1,未上場,BtoC,マスコミ,書籍出版,eコマース,eコマース,,,,,,,,,,,,,,,,,,
株式会社WEB出版,http://www.websyuppan.co.jp,長島忠勝,埼玉県,加須市,-,-,2006,6,未上場,BtoC,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
合同会社ベースカーネル,http://www.basekernel.co.jp,-,北海道,札幌市北区,-,-,1998,7,未上場,"BtoC,BtoB",マスコミ,書籍出版,Web制作,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,
株式会社オンキョウパブリッシュ,http://onkyo-pub.music.coocan.jp,-,埼玉県,志木市,-,-,,,未上場,BtoB,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社ベンチマーク,https://benchmark-inc.co.jp,竹内剛,千葉県,白井市,-,700,2017,12,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
有限会社坂の街小樽新聞社,http://www.love-otaru.ecnet.jp,佐々木忠康,北海道,小樽市,-,-,1994,1,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
有限会社アクセル・コミュニケーションズ,http://axlcom.co.jp,吉田幸司,埼玉県,北本市,-,-,1998,5,未上場,BtoC,マスコミ,雑誌出版,,,,,,,,,,,,,,,,,,,,
有限会社ワンダーネットワーク,https://www.facebook.com,高根伸一,茨城県,つくば市,-,-,,,未上場,BtoB,マスコミ,CM制作・映像制作,テレビ番組,システム開発,,,,,,,,,,,,,,,,,,
ノッシー企画有限会社,http://www.nosshycompany.co.jp,太田政克,埼玉県,吉川市,-,300,2004,3,未上場,"BtoC,BtoB",マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
有限会社海豹舎,https://shop.iitabi.biz,飯野栄志,北海道,札幌市西区,-,-,,,未上場,BtoC,マスコミ,雑誌出版,eコマース,eコマース,,,,,,,,,,,,,,,,,,
有限会社アールシーオートサービス,http://rcauto.co.jp,-,埼玉県,春日部市,-,-,,,未上場,"BtoC,BtoB",マスコミ,中古車販売,書籍出版,自動車部品販売,,,,,,,,,,,,,,,,,,
有限会社教友社,http://www.kyoyusha.com,阿部川直樹,千葉県,習志野市,-,-,2003,2,未上場,"BtoB,BtoC",マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
有限会社グリーンフィールド,http://www.intercross-com.co.jp,洞下也寸志,千葉県,流山市,-,-,1984,11,未上場,"BtoB,BtoC",マスコミ,芸能プロダクション・タレント,書籍出版,雑誌出版,,,,,,,,,,,,,,,,,,
有限会社鷗出版,http://www.kamome-shuppan.co.jp,小川義一,千葉県,松戸市,-,-,,,未上場,BtoC,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社両輪経営研究所,http://www.ryourin.jp,原口佳典,埼玉県,さいたま市南区,-,-,2006,12,未上場,BtoB,マスコミ,経営コンサル,書籍出版,企業研修,,,,,,,,,,,,,,,,,,
ニューデジタルケーブル株式会社,http://www.newdc.co.jp,佐野浩一,岩手県,花巻市,-,5000,2015,6,未上場,BtoB,マスコミ,放送局,テレビ番組,,,,,,,,,,,,,,,,,,,
エフエム浦安株式会社,http://www.fmu.co.jp,北村玲亮,千葉県,市川市,-,1000,1996,5,未上場,BtoC,マスコミ,放送局,,,,,,,,,,,,,,,,,,,,
有限会社三好企画,http://miyoshikikaku.com,三好寛,千葉県,松戸市,-,-,,,未上場,"BtoC,BtoB",マスコミ,書籍出版,総合系eコマース,デザイン,,,,,,,,,,,,,,,,,,
ミュージックランド一村音楽企画株式会社,http://www.i-music.co.jp,一村誠也,埼玉県,川口市,-,1000,1990,3,未上場,"BtoC,BtoB",マスコミ,書籍出版,マルチメディア・楽器,,,,,,,,,,,,,,,,,,,
株式会社虹インターナショナル,https://niji-international.com,進藤和子,埼玉県,草加市,-,-,2006,7,未上場,"BtoC,BtoB",マスコミ,書籍出版,雑誌出版,,,,,,,,,,,,,,,,,,,
ボーディー有限会社,https://www.bodhi.co.jp,住太陽,埼玉県,戸田市,-,300,2004,6,未上場,"BtoC,BtoB",マスコミ,書籍出版,toCセミナー業界,雑誌出版,,,,,,,,,,,,,,,,,,
株式会社ジャパンブック,http://www.japanbook.co.jp,齋藤民樹,千葉県,千葉市稲毛区,-,1000,2003,8,未上場,BtoB,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社マツダ,https://asacs.net,松田彰弘,千葉県,市原市,-,-,,,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
有限会社動物の企画社,http://www.petpage.co.jp,滋野実,千葉県,千葉市緑区,-,-,,,未上場,BtoC,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
有限会社ディーグラフ,http://www.dgraph.co.jp,横川光陽,北海道,函館市,-,400,1994,11,未上場,BtoC,マスコミ,書籍出版,書籍出版,,,,,,,,,,,,,,,,,,,
有限会社ステップワン,http://step1pro.com,佐藤文彦,宮城県,仙台市青葉区,-,-,2000,9,未上場,"BtoB,BtoC",マスコミ,芸能プロダクション・タレント,テレビ番組,,,,,,,,,,,,,,,,,,,
JCOM株式会社,http://www.jcom.co.jp,岩木陽一,東京都,千代田区,11663,3760000,1995,1,未上場,"BtoC,BtoB",マスコミ,テレビ番組,産業用電気設備工事,通信設備工事,,,,,,,,,,,,,,,,,,
株式会社ジェイコム埼玉・東日本,https://group-companies.jcom.co.jp,菊池孝太郎,埼玉県,さいたま市浦和区,-,160000,1984,7,未上場,BtoC,マスコミ,テレビ番組,通信回線,,,,,,,,,,,,,,,,,,,
株式会社TBSテレビ,https://www.tbsholdings.co.jp,佐々木卓,東京都,港区,1406,30000,2000,3,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社日本経済新聞社,https://www.nikkei.co.jp,長谷部剛,東京都,千代田区,3158,250000,1876,12,未上場,"BtoB,BtoC",マスコミ,新聞,書籍出版,,,,,,,,,,,,,,,,,,,
株式会社毎日新聞社,https://www.mainichi.co.jp,松木健,東京都,千代田区,1946,10000,1872,2,未上場,"BtoC,BtoB",マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社読売新聞東京本社,https://info.yomiuri.co.jp,山口寿一,東京都,千代田区,3054,100000,2002,7,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社テレビ朝日,https://www.tv-asahi.co.jp,早河洋,東京都,港区,1388,10000,1957,11,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
日本テレビ放送網株式会社,https://www.ntv.co.jp,石澤顕,東京都,港区,1356,600000,2012,10,未上場,"BtoB,BtoC",マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社フジテレビジョン,http://www.fujitv.co.jp,港浩一,東京都,港区,1298,880000,2008,10,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社時事通信社,https://www.jiji.co.jp,境克彦,東京都,中央区,1164,40000,1945,11,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
TAC株式会社,https://www.tac-school.co.jp,多田敏男,東京都,千代田区,814,94020,1980,12,スタンダード（内国株式）,BtoB,マスコミ,資格取得,書籍出版,人材紹介,,,,,,,,,,,,,,,,,,
株式会社集英社,https://www.shueisha.co.jp,廣野眞一,東京都,千代田区,788,10080,1926,8,未上場,BtoC,マスコミ,書籍出版,雑誌出版,,,,,,,,,,,,,,,,,,,
株式会社小学館,http://www.shogakukan.co.jp,相賀昌宏,東京都,千代田区,777,14700,1945,6,未上場,0,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
第一法規株式会社,http://www.daiichihoki.co.jp,田中英弥,東京都,港区,768,48000,1943,2,未上場,"BtoB,BtoC",マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社ぎょうせい,http://gyosei.jp,成吉弘次,東京都,中央区,705,50000,1970,8,未上場,0,マスコミ,書籍出版,システム開発,,,,,,,,,,,,,,,,,,,
株式会社放送技術社,http://www.khg-net.co.jp,分根秀和,東京都,港区,625,1000,1982,8,未上場,BtoB,マスコミ,テレビ番組,ラジオ制作,,,,,,,,,,,,,,,,,,,
株式会社読売情報開発,https://www.yomiuri-johkai.co.jp,平澤和也,東京都,千代田区,621,4000,1966,6,未上場,"BtoC,BtoB",マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
ソニーピーシーエル株式会社,https://www.sonypcl.jp,中村英明,東京都,港区,422,42000,1951,3,未上場,BtoB,マスコミ,テレビ番組,イベント,,,,,,,,,,,,,,,,,,,
株式会社フレックス,http://www.flex.co.jp,北川憲彦,東京都,港区,521,6000,1971,9,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社東洋経済新報社,http://corp.toyokeizai.net,駒橋憲一,東京都,中央区,377,10000,1921,11,未上場,BtoB,マスコミ,書籍出版,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社東京サウンド・プロダクション,https://tsp.co.jp,三上信一,東京都,港区,413,5085,1963,2,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社日テレ・テクニカル・リソーシズ,http://www.nitro.co.jp,山川公一,東京都,港区,578,8000,2007,2,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社アークライト,https://www.arclight.co.jp,福本皇祐,東京都,千代田区,376,5000,1998,2,未上場,BtoC,マスコミ,玩具,書籍出版,,,,,,,,,,,,,,,,,,,
株式会社イースト,http://www.east-ent.co.jp,市村勉,東京都,港区,334,3000,2010,7,未上場,BtoB,マスコミ,テレビ番組,デジタル系コンテンツ,,,,,,,,,,,,,,,,,,,
株式会社メディアドゥ,https://mediado.jp,藤田恭嗣,東京都,千代田区,273,595900,1999,4,プライム（内国株式）,"BtoB,BtoC",マスコミ,書籍出版,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,
株式会社鎌倉新書,https://www.kamakura-net.co.jp,小林史生,東京都,中央区,263,105803,1984,4,プライム（内国株式）,"BtoC,BtoB",マスコミ,Webアプリ・サービス運営,書籍出版,,,,,,,,,,,,,,,,,,,
株式会社オムニバス・ジャパン,https://omnibusjp.com,丸井庸男,東京都,港区,264,1000,1987,4,未上場,BtoB,マスコミ,映画・アニメーション,テレビ番組,CM制作・映像制作,,,,,,,,,,,,,,,,,,
MS&ADインターリスク総研株式会社,https://www.irric.co.jp,中村光身,東京都,千代田区,255,30000,1993,1,未上場,BtoB,マスコミ,書籍出版,雑誌出版,,,,,,,,,,,,,,,,,,,
株式会社交通新聞社,https://www.kotsu.co.jp,伊藤嘉道,東京都,千代田区,251,7000,1958,2,未上場,"BtoB,BtoC",マスコミ,新聞,書籍出版,,,,,,,,,,,,,,,,,,,
SBクリエイティブ株式会社,https://www.softbankcr.co.jp,土橋康成,東京都,港区,252,10000,1999,3,未上場,"BtoC,BtoB",マスコミ,デザイン,雑誌出版,書籍出版,,,,,,,,,,,,,,,,,,
ヌーベルアージュ株式会社,https://nouv-age.co.jp,成田尚広,東京都,港区,251,3000,2015,1,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社テレビ朝日クリエイト,http://www.tv-asahi-create.co.jp,髙原篤,東京都,港区,223,6000,1991,4,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社BookLive,https://www.booklive.co.jp,淡野正,東京都,港区,195,480000,2011,1,未上場,BtoC,マスコミ,書籍出版,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社マガジンハウス,https://magazineworld.jp,片桐隆雄,東京都,中央区,206,9000,1945,10,未上場,BtoC,マスコミ,雑誌出版,Web制作,書籍出版,,,,,,,,,,,,,,,,,,
株式会社ビーワークス,https://beeworks.co.jp,金子健一,東京都,港区,202,9000,1998,6,未上場,"BtoC,BtoB",マスコミ,デザイン,書籍出版,雑誌出版,,,,,,,,,,,,,,,,,,
株式会社虎の穴,https://www.toranoana.jp,吉田博高,東京都,千代田区,208,2000,1996,7,未上場,"BtoB,BtoC",マスコミ,書籍出版,雑誌出版,書籍出版,,,,,,,,,,,,,,,,,,
シュプリンガーネイチャー・ジャパン株式会社,https://www.natureasia.com,アントワーン・ブーケ,東京都,港区,195,20000,1983,1,未上場,"BtoB,BtoC",マスコミ,雑誌出版,,,,,,,,,,,,,,,,,,,,
株式会社角川大映スタジオ,https://www.kd-st.co.jp,堀内大示,東京都,千代田区,187,10000,2013,4,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社ピクシス・テクノロジーズ,http://www.niigata.fujimic.com,伊佐野雅男,東京都,中央区,185,2000,1986,12,未上場,BtoB,マスコミ,放送局,,,,,,,,,,,,,,,,,,,,
株式会社テイクシステムズ,https://www.takesystems.co.jp,堀田朗,東京都,港区,184,3000,1985,7,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社朝日新聞出版,https://publications.asahi.com,市村友一,東京都,中央区,182,8000,2008,1,未上場,BtoB,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社Def consulting,https://def-consulting.co.jp,下村優太,東京都,港区,181,10000,1987,8,グロース（内国株式）,BtoC,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社極東電視台,https://www.far-eastern.co.jp,中村昌哉,東京都,港区,175,1000,1999,2,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社日本金融通信社,https://www.nikkin.co.jp,宮岸順一,東京都,千代田区,165,3000,1955,8,未上場,"BtoB,BtoC",マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
テレコムスタッフ株式会社,https://www.telecomstaff.co.jp,佐川泰宏,東京都,港区,163,2000,1992,9,未上場,BtoB,マスコミ,テレビ番組,CM制作・映像制作,,,,,,,,,,,,,,,,,,,
株式会社ニッポン放送,https://www.jolf.co.jp,岩崎正幸,東京都,千代田区,163,40000,2006,4,未上場,BtoB,マスコミ,ラジオ制作,,,,,,,,,,,,,,,,,,,,
實教出版株式会社,http://www.jikkyo.co.jp,小田良次,東京都,千代田区,160,5400,1941,12,未上場,"BtoC,BtoB",マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社中央競馬ピーアール・センター,http://www.prcenter.jp,新屋勇人,東京都,港区,146,2000,1978,10,未上場,"BtoC,BtoB",マスコミ,雑誌出版,イベント,カフェ,,,,,,,,,,,,,,,,,,
株式会社メディア22世紀,https://media-group.jp,天野賢,東京都,港区,158,5500,1988,6,未上場,BtoB,マスコミ,テレビ番組,書籍出版,CM制作・映像制作,,,,,,,,,,,,,,,,,,
株式会社税務研究会,https://www.zeiken.co.jp,山根毅,東京都,千代田区,158,5400,1947,4,未上場,"BtoC,BtoB",マスコミ,書籍出版,Webアプリ・サービス運営,書籍出版,,,,,,,,,,,,,,,,,,
株式会社メディックメディア,https://www.medicmedia.com,岡庭豊,東京都,港区,139,5000,1972,12,未上場,"BtoB,BtoC",マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社岩波書店,https://www.iwanami.co.jp,坂本政謙,東京都,千代田区,153,9000,1949,4,未上場,"BtoB,BtoC",マスコミ,書籍出版,書籍出版,,,,,,,,,,,,,,,,,,,
株式会社主婦と生活社,http://www.shufu.co.jp,髙納勝寿,東京都,中央区,152,2000,1935,4,未上場,"BtoC,BtoB",マスコミ,雑誌出版,書籍出版,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,
株式会社ハウフルス,http://www.howfulls.com,菅原茂友,東京都,港区,141,3000,1978,9,未上場,BtoB,マスコミ,テレビ番組,イベント,,,,,,,,,,,,,,,,,,,
株式会社ソニー・ピクチャーズエンタテインメント,http://www.sonypictures.jp,冨田みどり,東京都,港区,146,40000,1984,2,未上場,BtoC,マスコミ,映画・アニメーション,テレビ番組,,,,,,,,,,,,,,,,,,,
株式会社扶桑社,https://www.fusosha.co.jp,小池英彦,東京都,港区,146,10000,1984,5,未上場,BtoB,マスコミ,雑誌出版,,,,,,,,,,,,,,,,,,,,
東京メトロポリタンテレビジョン株式会社,https://s.mxtv.jp,伊達寛,東京都,千代田区,146,-,1993,4,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社ぶんか社,https://www.bunkasha.co.jp,甲斐健一,東京都,千代田区,144,-,1948,3,未上場,BtoB,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社中央公論新社,https://www.chuko.co.jp,安部順一,東京都,千代田区,142,7000,1999,2,未上場,BtoB,マスコミ,書籍出版,雑誌出版,,,,,,,,,,,,,,,,,,,
株式会社日経映像,https://www.nikkeivi.co.jp,源関隆,東京都,中央区,137,6000,1958,7,未上場,"BtoC,BtoB",マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社エフエム東京,https://www.tfm.co.jp,千代勝美,東京都,千代田区,133,130000,1970,3,未上場,BtoC,マスコミ,ラジオ制作,,,,,,,,,,,,,,,,,,,,
